overall_accuracy_mean,overall_accuracy_std,overall_accuracy_ci_lower,overall_accuracy_ci_upper,p3_accuracy_mean,p3_accuracy_std,p3_accuracy_ci_lower,p3_accuracy_ci_upper,avo_accuracy_mean,avo_accuracy_std,avo_accuracy_ci_lower,avo_accuracy_ci_upper,p3_precision_mean,p3_precision_std,p3_precision_ci_lower,p3_precision_ci_upper,p3_recall_mean,p3_recall_std,p3_recall_ci_lower,p3_recall_ci_upper,p3_f1_mean,p3_f1_std,p3_f1_ci_lower,p3_f1_ci_upper,p3_auc_mean,p3_auc_std,p3_auc_ci_lower,p3_auc_ci_upper,avo_precision_mean,avo_precision_std,avo_precision_ci_lower,avo_precision_ci_upper,avo_recall_mean,avo_recall_std,avo_recall_ci_lower,avo_recall_ci_upper,avo_f1_mean,avo_f1_std,avo_f1_ci_lower,avo_f1_ci_upper,avo_auc_mean,avo_auc_std,avo_auc_ci_lower,avo_auc_ci_upper,mean_accuracy,std_accuracy,ci_lower,ci_upper,mean_p3_accuracy,mean_avo_accuracy,p3_ci_lower,p3_ci_upper,avo_ci_lower,avo_ci_upper
0.5997101449275362,0.038614871624531005,0.5837707093268721,0.6156495805282002,0.5895776533797341,0.04708075395654358,0.5701436733054795,0.6090116334539887,0.601007357968661,0.04227167467766141,0.5835584682556945,0.6184562476816275,0.5876133910652431,0.05830738245470656,0.5635452865091304,0.6116814956213559,0.628989408445054,0.10484512177350336,0.5857114692406444,0.6722673476494636,0.6014398440445408,0.05326978340818779,0.5794511581736618,0.6234285299154197,0.6210793868378164,0.0469523658500692,0.6016984027692183,0.6404603709064145,0.5895813240875685,0.0633104488674856,0.5634480552168429,0.615714592958294,0.7937526576194587,0.18282253226952785,0.7182872253426045,0.8692180898963129,0.6575994371956198,0.06331131764231318,0.6314658097122707,0.6837330646789688,0.6895985083595775,0.028938310848081312,0.6776533607325176,0.7015436559866374,0.5997101449275362,0.038614871624531005,0.5837707093268721,0.6156495805282002,0.5895776533797341,0.601007357968661,0.5701436733054795,0.6090116334539887,0.5835584682556945,0.6184562476816275
