overall_accuracy_mean,overall_accuracy_std,overall_accuracy_ci_lower,overall_accuracy_ci_upper,p3_accuracy_mean,p3_accuracy_std,p3_accuracy_ci_lower,p3_accuracy_ci_upper,avo_accuracy_mean,avo_accuracy_std,avo_accuracy_ci_lower,avo_accuracy_ci_upper,p3_precision_mean,p3_precision_std,p3_precision_ci_lower,p3_precision_ci_upper,p3_recall_mean,p3_recall_std,p3_recall_ci_lower,p3_recall_ci_upper,p3_f1_mean,p3_f1_std,p3_f1_ci_lower,p3_f1_ci_upper,p3_auc_mean,p3_auc_std,p3_auc_ci_lower,p3_auc_ci_upper,avo_precision_mean,avo_precision_std,avo_precision_ci_lower,avo_precision_ci_upper,avo_recall_mean,avo_recall_std,avo_recall_ci_lower,avo_recall_ci_upper,avo_f1_mean,avo_f1_std,avo_f1_ci_lower,avo_f1_ci_upper,avo_auc_mean,avo_auc_std,avo_auc_ci_lower,avo_auc_ci_upper,mean_accuracy,std_accuracy,ci_lower,ci_upper,mean_p3_accuracy,mean_avo_accuracy,p3_ci_lower,p3_ci_upper,avo_ci_lower,avo_ci_upper
0.6332173913043478,0.02185124071024137,0.6241976424500169,0.6422371401586788,0.5775202680428988,0.057673930711716066,0.5537136395150298,0.6013268965707678,0.640377894318209,0.023205765173716673,0.6307990252455067,0.6499567633909114,0.5779590630043293,0.0711329891853419,0.5485968081915436,0.6073213178171151,0.5749690926319553,0.11183947779649911,0.5288040251604706,0.6211341601034399,0.5714378966562159,0.07661221462724747,0.5398139287417533,0.6030618645706786,0.6032673373360348,0.06004550456348327,0.5784817712358744,0.6280529034361951,0.6475255999064745,0.0611732455790588,0.6222745251943271,0.6727766746186219,0.6821090793501672,0.16533060964484014,0.6138639578623533,0.7503542008379811,0.6460807904127606,0.061226195279304084,0.6208078591385782,0.671353721686943,0.7251796762627231,0.01839887235509235,0.7175849950248725,0.7327743575005736,0.6332173913043478,0.02185124071024137,0.6241976424500169,0.6422371401586788,0.5775202680428988,0.640377894318209,0.5537136395150298,0.6013268965707678,0.6307990252455067,0.6499567633909114
