2025-08-13 18:59:27 - 
Experiment Configuration:
2025-08-13 18:59:27 - --------------------------------------------------
2025-08-13 18:59:27 - dataset: ds005863
2025-08-13 18:59:27 - use_combined_datasets: False
2025-08-13 18:59:27 - electrode_list: common
2025-08-13 18:59:27 - classifier: lda
2025-08-13 18:59:27 - separate_subject_classification: True
2025-08-13 18:59:27 - use_subject_layer: False
2025-08-13 18:59:27 - seeds: [1]
2025-08-13 18:59:27 - --------------------------------------------------
2025-08-13 18:59:27 - 
==================================================
2025-08-13 18:59:27 - Processing Active Visual Oddball Dataset
2025-08-13 18:59:27 - ==================================================
2025-08-13 19:00:04 - Subject: sub-001, Accuracy: 89.189%
2025-08-13 19:11:32 - Subject: sub-054, Accuracy: 72.500%
2025-08-13 19:11:45 - Subject: sub-056, Accuracy: 74.286%
2025-08-13 19:12:00 - Subject: sub-057, Accuracy: 78.049%
2025-08-13 19:12:14 - Subject: sub-058, Accuracy: 76.923%
2025-08-13 19:12:27 - Subject: sub-059, Accuracy: 79.412%
2025-08-13 19:12:43 - Subject: sub-060, Accuracy: 64.103%
2025-08-13 19:12:57 - Subject: sub-061, Accuracy: 54.054%
2025-08-13 19:13:10 - Subject: sub-062, Accuracy: 63.158%
2025-08-13 19:13:25 - Subject: sub-063, Accuracy: 83.784%
2025-08-13 19:13:39 - Subject: sub-064, Accuracy: 73.529%
2025-08-13 19:13:55 - Subject: sub-065, Accuracy: 85.000%
2025-08-13 19:14:08 - Subject: sub-066, Accuracy: 77.143%
2025-08-13 19:14:20 - Subject: sub-067, Accuracy: 70.968%
2025-08-13 19:14:33 - Subject: sub-068, Accuracy: 71.429%
2025-08-13 19:14:46 - Subject: sub-069, Accuracy: 70.588%
2025-08-13 19:15:00 - Subject: sub-070, Accuracy: 70.588%
2025-08-13 19:15:12 - Subject: sub-071, Accuracy: 69.444%
2025-08-13 19:15:22 - Subject: sub-073, Accuracy: 62.500%
2025-08-13 19:15:35 - Subject: sub-074, Accuracy: 78.378%
2025-08-13 19:15:45 - Subject: sub-075, Accuracy: 74.286%
2025-08-13 19:15:58 - Subject: sub-076, Accuracy: 69.231%
2025-08-13 19:16:09 - Subject: sub-077, Accuracy: 86.486%
2025-08-13 19:16:21 - Subject: sub-078, Accuracy: 84.211%
2025-08-13 19:16:32 - Subject: sub-079, Accuracy: 72.222%
2025-08-13 19:16:42 - Subject: sub-080, Accuracy: 82.353%
2025-08-13 19:16:51 - Subject: sub-081, Accuracy: 65.789%
2025-08-13 19:17:04 - Subject: sub-082, Accuracy: 82.500%
2025-08-13 19:17:15 - Subject: sub-083, Accuracy: 71.053%
2025-08-13 19:17:24 - Subject: sub-111, Accuracy: 69.697%
2025-08-13 19:17:34 - Subject: sub-112, Accuracy: 82.353%
2025-08-13 19:17:47 - Subject: sub-113, Accuracy: 74.359%
2025-08-13 19:18:01 - Subject: sub-114, Accuracy: 74.359%
2025-08-13 19:18:15 - Subject: sub-115, Accuracy: 77.500%
2025-08-13 19:18:26 - Subject: sub-116, Accuracy: 82.500%
2025-08-13 19:18:38 - Subject: sub-117, Accuracy: 87.500%
2025-08-13 19:18:47 - Subject: sub-118, Accuracy: 74.194%
2025-08-13 19:19:02 - Subject: sub-119, Accuracy: 70.000%
2025-08-13 19:19:17 - Subject: sub-120, Accuracy: 82.500%
2025-08-13 19:19:35 - Subject: sub-121, Accuracy: 77.500%
2025-08-13 19:19:49 - Subject: sub-122, Accuracy: 91.892%
2025-08-13 19:20:05 - Subject: sub-123, Accuracy: 70.000%
2025-08-13 19:20:16 - Subject: sub-124, Accuracy: 78.125%
2025-08-13 19:20:27 - Subject: sub-125, Accuracy: 86.111%
2025-08-13 19:20:27 - Subject: sub-001, Accuracy: 89.189%
2025-08-13 19:20:27 - Subject: sub-002, Accuracy: 64.706%
2025-08-13 19:20:27 - Subject: sub-003, Accuracy: 80.488%
2025-08-13 19:20:27 - Subject: sub-004, Accuracy: 64.865%
2025-08-13 19:20:27 - Subject: sub-005, Accuracy: 67.857%
2025-08-13 19:20:27 - Subject: sub-006, Accuracy: 76.923%
2025-08-13 19:20:27 - Subject: sub-007, Accuracy: 61.111%
2025-08-13 19:20:27 - Subject: sub-008, Accuracy: 70.588%
2025-08-13 19:20:27 - Subject: sub-009, Accuracy: 78.947%
2025-08-13 19:20:27 - Subject: sub-010, Accuracy: 85.714%
2025-08-13 19:20:27 - Subject: sub-011, Accuracy: 78.125%
2025-08-13 19:20:27 - Subject: sub-012, Accuracy: 74.286%
2025-08-13 19:20:27 - Subject: sub-013, Accuracy: 81.081%
2025-08-13 19:20:27 - Subject: sub-014, Accuracy: 71.429%
2025-08-13 19:20:27 - Subject: sub-015, Accuracy: 66.667%
2025-08-13 19:20:27 - Subject: sub-016, Accuracy: 75.000%
2025-08-13 19:20:27 - Subject: sub-017, Accuracy: 78.378%
2025-08-13 19:20:27 - Subject: sub-018, Accuracy: 73.913%
2025-08-13 19:20:27 - Subject: sub-019, Accuracy: 79.487%
2025-08-13 19:20:27 - Subject: sub-020, Accuracy: 67.568%
2025-08-13 19:20:27 - Subject: sub-021, Accuracy: 79.487%
2025-08-13 19:20:27 - Subject: sub-022, Accuracy: 74.286%
2025-08-13 19:20:27 - Subject: sub-023, Accuracy: 86.111%
2025-08-13 19:20:27 - Subject: sub-024, Accuracy: 80.952%
2025-08-13 19:20:27 - Subject: sub-025, Accuracy: 70.968%
2025-08-13 19:20:27 - Subject: sub-026, Accuracy: 72.973%
2025-08-13 19:20:27 - Subject: sub-027, Accuracy: 91.176%
2025-08-13 19:20:27 - Subject: sub-028, Accuracy: 76.316%
2025-08-13 19:20:27 - Subject: sub-029, Accuracy: 71.053%
2025-08-13 19:20:27 - Subject: sub-030, Accuracy: 79.412%
2025-08-13 19:20:27 - Subject: sub-031, Accuracy: 84.615%
2025-08-13 19:20:27 - Subject: sub-032, Accuracy: 80.952%
2025-08-13 19:20:27 - Subject: sub-033, Accuracy: 76.316%
2025-08-13 19:20:27 - Subject: sub-034, Accuracy: 80.000%
2025-08-13 19:20:27 - Subject: sub-035, Accuracy: 73.171%
2025-08-13 19:20:27 - Subject: sub-036, Accuracy: 69.048%
2025-08-13 19:20:27 - Subject: sub-037, Accuracy: 71.795%
2025-08-13 19:20:27 - Subject: sub-038, Accuracy: 70.732%
2025-08-13 19:20:27 - Subject: sub-039, Accuracy: 79.412%
2025-08-13 19:20:27 - Subject: sub-040, Accuracy: 82.927%
2025-08-13 19:20:27 - Subject: sub-041, Accuracy: 78.571%
2025-08-13 19:20:27 - Subject: sub-042, Accuracy: 75.000%
2025-08-13 19:20:27 - Subject: sub-043, Accuracy: 80.000%
2025-08-13 19:20:27 - Subject: sub-044, Accuracy: 91.667%
2025-08-13 19:20:27 - Subject: sub-045, Accuracy: 65.517%
2025-08-13 19:20:27 - Subject: sub-046, Accuracy: 76.471%
2025-08-13 19:20:27 - Subject: sub-047, Accuracy: 59.524%
2025-08-13 19:20:27 - Subject: sub-048, Accuracy: 80.488%
2025-08-13 19:20:27 - Subject: sub-049, Accuracy: 67.857%
2025-08-13 19:20:27 - Subject: sub-050, Accuracy: 75.000%
2025-08-13 19:20:27 - Subject: sub-051, Accuracy: 83.784%
2025-08-13 19:20:27 - Subject: sub-052, Accuracy: 69.048%
2025-08-13 19:20:27 - Subject: sub-053, Accuracy: 78.947%
2025-08-13 19:20:27 - Subject: sub-054, Accuracy: 72.500%
2025-08-13 19:20:27 - Subject: sub-056, Accuracy: 74.286%
2025-08-13 19:20:27 - Subject: sub-057, Accuracy: 78.049%
2025-08-13 19:20:27 - Subject: sub-058, Accuracy: 76.923%
2025-08-13 19:20:27 - Subject: sub-059, Accuracy: 79.412%
2025-08-13 19:20:27 - Subject: sub-060, Accuracy: 64.103%
2025-08-13 19:20:27 - Subject: sub-061, Accuracy: 54.054%
2025-08-13 19:20:27 - Subject: sub-062, Accuracy: 63.158%
2025-08-13 19:20:27 - Subject: sub-063, Accuracy: 83.784%
2025-08-13 19:20:27 - Subject: sub-064, Accuracy: 73.529%
2025-08-13 19:20:27 - Subject: sub-065, Accuracy: 85.000%
2025-08-13 19:20:27 - Subject: sub-066, Accuracy: 77.143%
2025-08-13 19:20:27 - Subject: sub-067, Accuracy: 70.968%
2025-08-13 19:20:27 - Subject: sub-068, Accuracy: 71.429%
2025-08-13 19:20:27 - Subject: sub-069, Accuracy: 70.588%
2025-08-13 19:20:27 - Subject: sub-070, Accuracy: 70.588%
2025-08-13 19:20:27 - Subject: sub-071, Accuracy: 69.444%
2025-08-13 19:20:27 - Subject: sub-073, Accuracy: 62.500%
2025-08-13 19:20:27 - Subject: sub-074, Accuracy: 78.378%
2025-08-13 19:20:27 - Subject: sub-075, Accuracy: 74.286%
2025-08-13 19:20:27 - Subject: sub-076, Accuracy: 69.231%
2025-08-13 19:20:27 - Subject: sub-077, Accuracy: 86.486%
2025-08-13 19:20:27 - Subject: sub-078, Accuracy: 84.211%
2025-08-13 19:20:27 - Subject: sub-079, Accuracy: 72.222%
2025-08-13 19:20:27 - Subject: sub-080, Accuracy: 82.353%
2025-08-13 19:20:27 - Subject: sub-081, Accuracy: 65.789%
2025-08-13 19:20:27 - Subject: sub-082, Accuracy: 82.500%
2025-08-13 19:20:27 - Subject: sub-083, Accuracy: 71.053%
2025-08-13 19:20:27 - Subject: sub-111, Accuracy: 69.697%
2025-08-13 19:20:27 - Subject: sub-112, Accuracy: 82.353%
2025-08-13 19:20:27 - Subject: sub-113, Accuracy: 74.359%
2025-08-13 19:20:27 - Subject: sub-114, Accuracy: 74.359%
2025-08-13 19:20:27 - Subject: sub-115, Accuracy: 77.500%
2025-08-13 19:20:27 - Subject: sub-116, Accuracy: 82.500%
2025-08-13 19:20:27 - Subject: sub-117, Accuracy: 87.500%
2025-08-13 19:20:27 - Subject: sub-118, Accuracy: 74.194%
2025-08-13 19:20:27 - Subject: sub-119, Accuracy: 70.000%
2025-08-13 19:20:27 - Subject: sub-120, Accuracy: 82.500%
2025-08-13 19:20:27 - Subject: sub-121, Accuracy: 77.500%
2025-08-13 19:20:27 - Subject: sub-122, Accuracy: 91.892%
2025-08-13 19:20:27 - Subject: sub-123, Accuracy: 70.000%
2025-08-13 19:20:27 - Subject: sub-124, Accuracy: 78.125%
2025-08-13 19:20:27 - Subject: sub-125, Accuracy: 86.111%
2025-08-13 19:20:27 - 
AVO Individual Models Statistics:
2025-08-13 19:20:27 - Mean Accuracy: 0.757
2025-08-13 19:20:27 - 95% Confidence Interval: [0.742, 0.771]
2025-08-13 19:20:27 - Best Subject: sub-122 (0.919)
2025-08-13 19:20:27 - Worst Subject: sub-061 (0.541)
