overall_accuracy_mean,overall_accuracy_std,overall_accuracy_ci_lower,overall_accuracy_ci_upper,p3_accuracy_mean,p3_accuracy_std,p3_accuracy_ci_lower,p3_accuracy_ci_upper,avo_accuracy_mean,avo_accuracy_std,avo_accuracy_ci_lower,avo_accuracy_ci_upper,p3_precision_mean,p3_precision_std,p3_precision_ci_lower,p3_precision_ci_upper,p3_recall_mean,p3_recall_std,p3_recall_ci_lower,p3_recall_ci_upper,p3_f1_mean,p3_f1_std,p3_f1_ci_lower,p3_f1_ci_upper,p3_auc_mean,p3_auc_std,p3_auc_ci_lower,p3_auc_ci_upper,avo_precision_mean,avo_precision_std,avo_precision_ci_lower,avo_precision_ci_upper,avo_recall_mean,avo_recall_std,avo_recall_ci_lower,avo_recall_ci_upper,avo_f1_mean,avo_f1_std,avo_f1_ci_lower,avo_f1_ci_upper,avo_auc_mean,avo_auc_std,avo_auc_ci_lower,avo_auc_ci_upper,mean_accuracy,std_accuracy,ci_lower,ci_upper,mean_p3_accuracy,mean_avo_accuracy,p3_ci_lower,p3_ci_upper,avo_ci_lower,avo_ci_upper
0.657359920910372,0.0265383552157116,0.6464054262788359,0.6683144155419081,0.5857703261343932,0.03453798789640301,0.5715137454262107,0.6000269068425756,0.6663947214346296,0.02954393230823862,0.6541995855554678,0.6785898573137915,0.5873222614873773,0.06632099156464398,0.5599463016681747,0.6146982213065799,0.5801187102964118,0.06947767077734847,0.5514397373398849,0.6087976832529387,0.5801572756980737,0.046492361698751206,0.5609661720107253,0.5993483793854222,0.6264470794160302,0.04691135225489386,0.60708302492745,0.6458111339046103,0.7480861302209917,0.05183949521538922,0.7266878382988788,0.7694844221431045,0.5205317957970802,0.13511067133958446,0.4647608517494073,0.5763027398447531,0.5996712331238008,0.08199982337641087,0.5658233696197356,0.633519096627866,0.7552118941228797,0.01934302362383116,0.7472274863959273,0.7631963018498321,0.657359920910372,0.0265383552157116,0.6464054262788359,0.6683144155419081,0.5857703261343932,0.6663947214346296,0.5715137454262107,0.6000269068425756,0.6541995855554678,0.6785898573137915
