repeat,fold,overall_accuracy,p3_accuracy,avo_accuracy,p3_precision,p3_recall,p3_f1,p3_auc,avo_precision,avo_recall,avo_f1,avo_auc,p3_test_size,avo_test_size
1,1,0.6058495821727019,0.6053459119496856,0.6097560975609756,0.6088235294117647,0.6369230769230769,0.6225563909774436,0.6534949295077912,0.5384615384615384,0.4117647058823529,0.4666666666666667,0.6421568627450981,636,82
1,2,0.6155988857938719,0.6133540372670807,0.6351351351351351,0.6605504587155964,0.45141065830721006,0.5363128491620112,0.6724571979744394,0.6274509803921569,0.8,0.7032967032967032,0.7,644,74
1,3,0.6155988857938719,0.6188197767145136,0.5934065934065934,0.6219931271477663,0.5838709677419355,0.6023294509151413,0.6625114480512873,0.6666666666666666,0.4897959183673469,0.5647058823529412,0.6613216715257532,627,91
1,4,0.592747559274756,0.5918367346938775,0.6,0.6476190476190476,0.422360248447205,0.5112781954887219,0.6675046830326334,0.5609756097560976,0.6216216216216216,0.5897435897435899,0.6310496543054682,637,80
1,5,0.5760111576011158,0.5683229813664596,0.6438356164383562,0.6818181818181818,0.2358490566037736,0.3504672897196262,0.6372651155612146,0.7333333333333333,0.55,0.6285714285714286,0.7507575757575758,644,73
2,1,0.6030640668523678,0.604133545310016,0.5955056179775281,0.5725806451612904,0.8847352024922118,0.6952264381884946,0.691892219929603,0.5172413793103449,0.7894736842105263,0.625,0.7043343653250773,629,89
2,2,0.5779944289693594,0.5712074303405573,0.6388888888888888,0.6282051282051282,0.30914826498422715,0.41437632135306557,0.6077780867364061,0.7352941176470589,0.5952380952380952,0.6578947368421053,0.6801587301587302,646,72
2,3,0.6309192200557103,0.6209048361934477,0.7142857142857143,0.6460481099656358,0.573170731707317,0.6074313408723747,0.6651211719784931,0.6363636363636364,0.6774193548387096,0.65625,0.7608695652173912,641,77
2,4,0.6471408647140865,0.6430817610062893,0.6790123456790124,0.6387959866220736,0.6161290322580645,0.6272577996715928,0.7063823471205224,0.7804878048780488,0.6530612244897959,0.711111111111111,0.7525510204081632,636,81
2,5,0.5564853556485355,0.5440251572327044,0.654320987654321,0.7058823529411765,0.1509433962264151,0.24870466321243526,0.6442387563783079,0.6578947368421053,0.625,0.6410256410256411,0.6969512195121951,636,81
3,1,0.6253481894150418,0.6257861635220126,0.6219512195121951,0.6529850746268657,0.546875,0.5952380952380952,0.6789952531645569,0.6052631578947368,0.5897435897435898,0.5974025974025974,0.644603458556947,636,82
3,2,0.616991643454039,0.6123417721518988,0.6511627906976745,0.5962732919254659,0.6254071661237784,0.6104928457869634,0.6666900526183914,0.7291666666666666,0.6730769230769231,0.7,0.6674208144796381,632,86
3,3,0.5919220055710307,0.5904173106646059,0.6056338028169014,0.6647398843930635,0.35714285714285715,0.46464646464646464,0.6538365981844242,0.5918367346938775,0.7837837837837838,0.6744186046511628,0.631160572337043,647,71
3,4,0.601115760111576,0.5886970172684458,0.7,0.6548223350253807,0.3993808049535604,0.49615384615384617,0.6315000690185562,0.6304347826086957,0.8055555555555556,0.7073170731707318,0.8093434343434343,637,80
3,5,0.601115760111576,0.5959119496855346,0.6419753086419753,0.7181208053691275,0.33229813664596275,0.4543524416135881,0.657158681805594,0.6206896551724138,0.5,0.5538461538461539,0.6574074074074073,636,81
4,1,0.6197771587743732,0.618380062305296,0.631578947368421,0.6175548589341693,0.615625,0.6165884194053207,0.6621797360248447,0.627906976744186,0.6923076923076923,0.6585365853658537,0.6451836451836451,642,76
4,2,0.6239554317548747,0.608214849921011,0.7411764705882353,0.6858638743455497,0.4106583072100313,0.5137254901960785,0.6798414631711359,0.7142857142857143,0.75,0.7317073170731706,0.7955555555555555,633,85
4,3,0.6114206128133705,0.6140625,0.5897435897435898,0.6425531914893617,0.48089171974522293,0.5500910746812385,0.6489879254425384,0.696969696969697,0.5111111111111111,0.5897435897435898,0.6875420875420875,640,78
4,4,0.5829846582984658,0.583203732503888,0.581081081081081,0.5835777126099707,0.6123076923076923,0.5975975975975977,0.6373488147073053,0.5405405405405406,0.5882352941176471,0.5633802816901409,0.6536764705882353,643,74
4,5,0.602510460251046,0.5952380952380952,0.6551724137931034,0.5927051671732523,0.6170886075949367,0.6046511627906976,0.6316314601306136,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.698941798941799,630,87
5,1,0.6030640668523676,0.6031496062992125,0.6024096385542169,0.6484018264840182,0.4479495268138801,0.5298507462686567,0.6452889708945897,0.6956521739130435,0.38095238095238093,0.4923076923076923,0.6916376306620209,635,83
5,2,0.5835654596100278,0.5766871165644172,0.6515151515151515,0.5527426160337553,0.803680981595092,0.655,0.6257480522413339,0.6041666666666666,0.8787878787878788,0.7160493827160493,0.7520661157024793,652,66
5,3,0.5988857938718662,0.5955414012738853,0.6222222222222222,0.7164179104477612,0.3076923076923077,0.43049327354260086,0.6906442713404739,0.6585365853658537,0.574468085106383,0.6136363636363638,0.7219198416625433,628,90
5,4,0.6234309623430963,0.6242138364779874,0.6172839506172839,0.6183431952662722,0.6551724137931034,0.6362252663622527,0.6667919266635681,0.6216216216216216,0.575,0.5974025974025973,0.6475609756097561,636,81
5,5,0.6248256624825662,0.6153846153846154,0.7,0.6459143968871596,0.51875,0.5753899480069323,0.6683655362776024,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.7443609022556392,637,80
