overall_accuracy_mean,overall_accuracy_std,overall_accuracy_ci_lower,overall_accuracy_ci_upper,p3_accuracy_mean,p3_accuracy_std,p3_accuracy_ci_lower,p3_accuracy_ci_upper,avo_accuracy_mean,avo_accuracy_std,avo_accuracy_ci_lower,avo_accuracy_ci_upper,p3_precision_mean,p3_precision_std,p3_precision_ci_lower,p3_precision_ci_upper,p3_recall_mean,p3_recall_std,p3_recall_ci_lower,p3_recall_ci_upper,p3_f1_mean,p3_f1_std,p3_f1_ci_lower,p3_f1_ci_upper,p3_auc_mean,p3_auc_std,p3_auc_ci_lower,p3_auc_ci_upper,avo_precision_mean,avo_precision_std,avo_precision_ci_lower,avo_precision_ci_upper,avo_recall_mean,avo_recall_std,avo_recall_ci_lower,avo_recall_ci_upper,avo_f1_mean,avo_f1_std,avo_f1_ci_lower,avo_f1_ci_upper,avo_auc_mean,avo_auc_std,avo_auc_ci_lower,avo_auc_ci_upper,mean_accuracy,std_accuracy,ci_lower,ci_upper,mean_p3_accuracy,mean_avo_accuracy,p3_ci_lower,p3_ci_upper,avo_ci_lower,avo_ci_upper
0.6422114772610615,0.023565776697383092,0.6324840027351863,0.6519389517869367,0.6030286265250587,0.03525447695388183,0.5884762936698458,0.6175809593802717,0.6525149002287465,0.02846075012243925,0.6407668799806351,0.6642629204768579,0.6022032581159604,0.044505432128370076,0.5838323186450851,0.6205741975868357,0.6019115639389969,0.05768899301670017,0.5780987179972097,0.6257244098807841,0.6005708062608206,0.04265182898627731,0.5829649965617042,0.618176615959937,0.6486377351653277,0.0337218466147492,0.6347180410206035,0.662557429310052,0.6271857362539486,0.044259615934889425,0.6089162647207031,0.645455207787194,0.7905075822049757,0.1081703001576833,0.7458570768237129,0.8351580875862386,0.6922723565772897,0.03245151294093159,0.6788770304010013,0.705667682753578,0.7343474087390679,0.02069506552246779,0.7258049055461441,0.7428899119319917,0.6422114772610615,0.023565776697383092,0.6324840027351863,0.6519389517869367,0.6030286265250587,0.6525149002287465,0.5884762936698458,0.6175809593802717,0.6407668799806351,0.6642629204768579
