2025-08-26 15:04:26 - 
Experiment Configuration:
2025-08-26 15:04:26 - --------------------------------------------------
2025-08-26 15:04:26 - dataset: P3 Raw Data BIDS-Compatible
2025-08-26 15:04:26 - use_combined_datasets: False
2025-08-26 15:04:26 - electrode_list: all
2025-08-26 15:04:26 - classifier: lda
2025-08-26 15:04:26 - separate_subject_classification: True
2025-08-26 15:04:26 - use_subject_layer: False
2025-08-26 15:04:26 - seeds: [1]
2025-08-26 15:04:26 - --------------------------------------------------
2025-08-26 15:04:26 - 
==================================================
2025-08-26 15:04:26 - Processing P3 Dataset
2025-08-26 15:04:26 - ==================================================
2025-08-26 15:04:31 - Subject: sub-001, Accuracy: 67.500%
2025-08-26 15:04:32 - Subject: sub-002, Accuracy: 82.500%
2025-08-26 15:04:36 - Subject: sub-003, Accuracy: 85.000%
2025-08-26 15:04:37 - Subject: sub-004, Accuracy: 87.500%
2025-08-26 15:04:38 - Subject: sub-005, Accuracy: 85.000%
2025-08-26 15:04:38 - Subject: sub-006, Accuracy: 70.000%
2025-08-26 15:04:40 - Subject: sub-007, Accuracy: 82.500%
2025-08-26 15:04:40 - Subject: sub-008, Accuracy: 72.500%
2025-08-26 15:04:41 - Subject: sub-009, Accuracy: 80.000%
2025-08-26 15:04:41 - Subject: sub-010, Accuracy: 70.000%
2025-08-26 15:04:42 - Subject: sub-011, Accuracy: 65.000%
2025-08-26 15:04:42 - Subject: sub-012, Accuracy: 72.500%
2025-08-26 15:04:43 - Subject: sub-013, Accuracy: 82.500%
2025-08-26 15:04:43 - Subject: sub-014, Accuracy: 75.000%
2025-08-26 15:04:44 - Subject: sub-015, Accuracy: 77.500%
2025-08-26 15:04:44 - Subject: sub-016, Accuracy: 82.500%
2025-08-26 15:04:49 - Subject: sub-017, Accuracy: 70.000%
2025-08-26 15:04:49 - Subject: sub-018, Accuracy: 82.500%
2025-08-26 15:04:50 - Subject: sub-019, Accuracy: 70.000%
2025-08-26 15:04:50 - Subject: sub-020, Accuracy: 82.500%
2025-08-26 15:04:51 - Subject: sub-021, Accuracy: 77.500%
2025-08-26 15:04:51 - Subject: sub-022, Accuracy: 77.500%
2025-08-26 15:04:52 - Subject: sub-023, Accuracy: 75.000%
2025-08-26 15:04:53 - Subject: sub-024, Accuracy: 62.500%
2025-08-26 15:04:53 - Subject: sub-025, Accuracy: 70.000%
2025-08-26 15:04:54 - Subject: sub-026, Accuracy: 72.500%
2025-08-26 15:04:54 - Subject: sub-027, Accuracy: 90.000%
2025-08-26 15:04:55 - Subject: sub-028, Accuracy: 65.000%
2025-08-26 15:04:55 - Subject: sub-029, Accuracy: 82.500%
2025-08-26 15:04:56 - Subject: sub-030, Accuracy: 70.000%
2025-08-26 15:04:56 - Subject: sub-031, Accuracy: 77.500%
2025-08-26 15:04:57 - Subject: sub-032, Accuracy: 72.500%
2025-08-26 15:04:58 - Subject: sub-033, Accuracy: 75.000%
2025-08-26 15:04:59 - Subject: sub-034, Accuracy: 80.000%
2025-08-26 15:05:00 - Subject: sub-035, Accuracy: 65.000%
2025-08-26 15:05:00 - Subject: sub-036, Accuracy: 72.500%
2025-08-26 15:05:01 - Subject: sub-037, Accuracy: 90.000%
2025-08-26 15:05:02 - Subject: sub-038, Accuracy: 75.000%
2025-08-26 15:05:02 - Subject: sub-039, Accuracy: 80.000%
2025-08-26 15:05:03 - Subject: sub-040, Accuracy: 65.000%
2025-08-26 15:05:03 - Subject: sub-001, Accuracy: 67.500%
2025-08-26 15:05:03 - Subject: sub-002, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-003, Accuracy: 85.000%
2025-08-26 15:05:03 - Subject: sub-004, Accuracy: 87.500%
2025-08-26 15:05:03 - Subject: sub-005, Accuracy: 85.000%
2025-08-26 15:05:03 - Subject: sub-006, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-007, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-008, Accuracy: 72.500%
2025-08-26 15:05:03 - Subject: sub-009, Accuracy: 80.000%
2025-08-26 15:05:03 - Subject: sub-010, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-011, Accuracy: 65.000%
2025-08-26 15:05:03 - Subject: sub-012, Accuracy: 72.500%
2025-08-26 15:05:03 - Subject: sub-013, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-014, Accuracy: 75.000%
2025-08-26 15:05:03 - Subject: sub-015, Accuracy: 77.500%
2025-08-26 15:05:03 - Subject: sub-016, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-017, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-018, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-019, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-020, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-021, Accuracy: 77.500%
2025-08-26 15:05:03 - Subject: sub-022, Accuracy: 77.500%
2025-08-26 15:05:03 - Subject: sub-023, Accuracy: 75.000%
2025-08-26 15:05:03 - Subject: sub-024, Accuracy: 62.500%
2025-08-26 15:05:03 - Subject: sub-025, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-026, Accuracy: 72.500%
2025-08-26 15:05:03 - Subject: sub-027, Accuracy: 90.000%
2025-08-26 15:05:03 - Subject: sub-028, Accuracy: 65.000%
2025-08-26 15:05:03 - Subject: sub-029, Accuracy: 82.500%
2025-08-26 15:05:03 - Subject: sub-030, Accuracy: 70.000%
2025-08-26 15:05:03 - Subject: sub-031, Accuracy: 77.500%
2025-08-26 15:05:03 - Subject: sub-032, Accuracy: 72.500%
2025-08-26 15:05:03 - Subject: sub-033, Accuracy: 75.000%
2025-08-26 15:05:03 - Subject: sub-034, Accuracy: 80.000%
2025-08-26 15:05:03 - Subject: sub-035, Accuracy: 65.000%
2025-08-26 15:05:03 - Subject: sub-036, Accuracy: 72.500%
2025-08-26 15:05:03 - Subject: sub-037, Accuracy: 90.000%
2025-08-26 15:05:03 - Subject: sub-038, Accuracy: 75.000%
2025-08-26 15:05:03 - Subject: sub-039, Accuracy: 80.000%
2025-08-26 15:05:03 - Subject: sub-040, Accuracy: 65.000%
2025-08-26 15:05:03 - 
P3 Individual Models Statistics:
2025-08-26 15:05:03 - Mean Accuracy: 0.759
2025-08-26 15:05:03 - 95% Confidence Interval: [0.736, 0.783]
2025-08-26 15:05:03 - Best Subject: sub-027 (0.900)
2025-08-26 15:05:03 - Worst Subject: sub-024 (0.625)
