model_name,cv_config,accuracy,mean_accuracy,std_accuracy,ci_lower,ci_upper,other_metrics,dataset_specific_results,all_repeat_results,raw_scores,statistical_significance,mean_p3_accuracy,std_p3_accuracy
EEGConformer,"{'cv_folds': 5, 'n_repeats': 5, 'total_evaluations': 25}","{'mean': 0.5375, 'std': 0.04649148667587792, 'ci_lower': 0.5183092575043414, 'ci_upper': 0.5566907424956585, 'margin_of_error': 0.019190742495658546}",0.5375,0.04649148667587792,0.5183092575043414,0.5566907424956585,"{'precision': {'mean': 0.4219353278540733, 'std': 0.2461461294197696, 'ci_lower': 0.32033119936211985, 'ci_upper': 0.5235394563460267}, 'recall': {'mean': 0.5379999999999999, 'std': 0.36870550579019024, 'ci_lower': 0.3858058473870588, 'ci_upper': 0.690194152612941}, 'f1_score': {'mean': 0.45428658053856374, 'std': 0.2687291236020477, 'ci_lower': 0.34336065020459877, 'ci_upper': 0.5652125108725287}, 'auc': {'mean': 0.5918249999999999, 'std': 0.07409631787691386, 'ci_lower': 0.5612395432223809, 'ci_upper': 0.622410456777619}}","{'P3': {'accuracy': {'mean': 0.5375, 'std': 0.04649148667587792, 'ci_lower': 0.5183092575043414, 'ci_upper': 0.5566907424956585, 'n_samples': 25}, 'mean_accuracy': 0.5375, 'std_accuracy': 0.04649148667587792, 'ci_lower': 0.5183092575043414, 'ci_upper': 0.5566907424956585, 'precision': {'mean': 0.4219353278540733, 'std': 0.2461461294197696, 'ci_lower': 0.32033119936211985, 'ci_upper': 0.5235394563460267, 'n_samples': 25}, 'recall': {'mean': 0.5379999999999999, 'std': 0.36870550579019024, 'ci_lower': 0.3858058473870588, 'ci_upper': 0.690194152612941, 'n_samples': 25}, 'f1_score': {'mean': 0.45428658053856374, 'std': 0.2687291236020477, 'ci_lower': 0.34336065020459877, 'ci_upper': 0.5652125108725287, 'n_samples': 25}, 'auc': {'mean': 0.5918249999999999, 'std': 0.07409631787691386, 'ci_lower': 0.5612395432223809, 'ci_upper': 0.622410456777619, 'n_samples': 25}}}","[{'repeat': 0, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.494375, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.494375, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.5813953488372093, 'recall': 0.625, 'f1_score': 0.6024096385542169, 'auc': 0.63875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5875, 'precision': 0.5813953488372093, 'recall': 0.625, 'f1_score': 0.6024096385542169, 'auc': 0.63875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5454545454545454, 'recall': 0.45, 'f1_score': 0.4931506849315068, 'auc': 0.541875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5454545454545454, 'recall': 0.45, 'f1_score': 0.4931506849315068, 'auc': 0.541875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6268750000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6268750000000001, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6125, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.525, 'std_accuracy': 0.03446012188022556, 'scores': [0.5, 0.5875, 0.5375, 0.5, 0.5]}, {'repeat': 1, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.5777777777777777, 'recall': 0.65, 'f1_score': 0.611764705882353, 'auc': 0.671875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5875, 'precision': 0.5777777777777777, 'recall': 0.65, 'f1_score': 0.611764705882353, 'auc': 0.671875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.6296296296296297, 'recall': 0.425, 'f1_score': 0.5074626865671642, 'auc': 0.64625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5875, 'precision': 0.6296296296296297, 'recall': 0.425, 'f1_score': 0.5074626865671642, 'auc': 0.64625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.55, 'precision': 0.5434782608695652, 'recall': 0.625, 'f1_score': 0.5813953488372093, 'auc': 0.5175000000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.55, 'precision': 0.5434782608695652, 'recall': 0.625, 'f1_score': 0.5813953488372093, 'auc': 0.5175000000000001, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5428571428571428, 'recall': 0.475, 'f1_score': 0.5066666666666667, 'auc': 0.59875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5428571428571428, 'recall': 0.475, 'f1_score': 0.5066666666666667, 'auc': 0.59875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.59125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.59125, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.5525, 'std_accuracy': 0.032977264895682305, 'scores': [0.5875, 0.5875, 0.55, 0.5375, 0.5]}, {'repeat': 2, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.6725, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.6725, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.55, 'precision': 0.5454545454545454, 'recall': 0.6, 'f1_score': 0.5714285714285714, 'auc': 0.6387499999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.55, 'precision': 0.5454545454545454, 'recall': 0.6, 'f1_score': 0.5714285714285714, 'auc': 0.6387499999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.6125, 'precision': 0.6216216216216216, 'recall': 0.575, 'f1_score': 0.5974025974025974, 'auc': 0.6837500000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.6125, 'precision': 0.6216216216216216, 'recall': 0.575, 'f1_score': 0.5974025974025974, 'auc': 0.6837500000000001, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.590625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.590625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5331250000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5331250000000001, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.5325, 'std_accuracy': 0.04444097208657797, 'scores': [0.5, 0.55, 0.6125, 0.5, 0.5]}, {'repeat': 3, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5125, 'precision': 0.5087719298245614, 'recall': 0.725, 'f1_score': 0.5979381443298969, 'auc': 0.525625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5125, 'precision': 0.5087719298245614, 'recall': 0.725, 'f1_score': 0.5979381443298969, 'auc': 0.525625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.5714285714285714, 'recall': 0.7, 'f1_score': 0.6292134831460674, 'auc': 0.6387499999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5875, 'precision': 0.5714285714285714, 'recall': 0.7, 'f1_score': 0.6292134831460674, 'auc': 0.6387499999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.4875, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5956250000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.4875, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5956250000000001, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.6375, 'precision': 0.6037735849056604, 'recall': 0.8, 'f1_score': 0.6881720430107527, 'auc': 0.65875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.6375, 'precision': 0.6037735849056604, 'recall': 0.8, 'f1_score': 0.6881720430107527, 'auc': 0.65875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5625, 'precision': 0.631578947368421, 'recall': 0.3, 'f1_score': 0.4067796610169492, 'auc': 0.631875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5625, 'precision': 0.631578947368421, 'recall': 0.3, 'f1_score': 0.4067796610169492, 'auc': 0.631875, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.5575, 'std_accuracy': 0.05338539126015655, 'scores': [0.5125, 0.5875, 0.4875, 0.6375, 0.5625]}, {'repeat': 4, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.4875, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.41187500000000005, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.4875, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.41187500000000005, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.653125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.653125, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.6125, 'precision': 0.6451612903225806, 'recall': 0.5, 'f1_score': 0.5633802816901409, 'auc': 0.6387499999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.6125, 'precision': 0.6451612903225806, 'recall': 0.5, 'f1_score': 0.5633802816901409, 'auc': 0.6387499999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.55875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.55875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.42375000000000007, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.42375000000000007, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.52, 'std_accuracy': 0.046502688094345705, 'scores': [0.4875, 0.5, 0.6125, 0.5, 0.5]}]","[0.5, 0.5875, 0.5375, 0.5, 0.5, 0.5875, 0.5875, 0.55, 0.5375, 0.5, 0.5, 0.55, 0.6125, 0.5, 0.5, 0.5125, 0.5875, 0.4875, 0.6375, 0.5625, 0.4875, 0.5, 0.6125, 0.5, 0.5]","{'n_samples': 25, 't_critical': 2.0638985616280205, 'degrees_of_freedom': 24, 'confidence_level': 0.95}",0.5375,0.04649148667587792
