metric,n_pairs,method1_mean,method2_mean,mean_difference,t_statistic,t_pvalue,cohens_d,effect_size,significant
overall_accuracy,25,0.6379126612013094,0.5539999999999999,0.08391266120130943,5.453783282800981,1.3235751451539788e-05,1.0907566565601963,large,True
p3_accuracy,25,0.6409812605516373,0.0,0.6409812605516373,141.6980628272926,1.3524666236394489e-36,28.339612565458523,large,True
avo_accuracy,25,0.6268498163803462,0.5539999999999999,0.07284981638034627,4.216084245282643,0.000304805402532245,0.8432168490565285,large,True
p3_precision,25,0.6363670506156996,0.0,0.6363670506156996,74.28505544917785,7.022065036442297e-30,14.85701108983557,large,True
p3_recall,25,0.6877028650507749,0.0,0.6877028650507749,32.20924901105271,2.9087270262757067e-21,6.441849802210543,large,True
p3_f1,25,0.6538124563668132,0.0,0.6538124563668132,87.77477753289065,1.29833631982323e-31,17.554955506578132,large,True
p3_auc,25,0.7008789175154638,0.5,0.2008789175154638,53.09570692186134,2.1180717324538308e-26,10.619141384372268,large,True
avo_precision,25,0.6177977155057227,0.41339580408029325,0.20440191142542935,3.9501088197718417,0.0005976495373778025,0.7900217639543684,medium,True
avo_recall,25,0.6982766230998456,0.6004999999999999,0.0977766230998455,1.135381118034852,0.2674275507896174,0.2270762236069704,small,False
avo_f1,25,0.6489600547583271,0.47455937702613354,0.17440067773219362,2.8749572920698276,0.008336011012981396,0.5749914584139655,medium,True
avo_auc,25,0.6848774416134021,0.59355625,0.09132119161340203,4.594627609317514,0.00011641761185928665,0.9189255218635028,large,True
