metric,n_pairs,method1_mean,method2_mean,mean_difference,t_statistic,t_pvalue,cohens_d,effect_size,significant
overall_accuracy,25,0.7699415662270461,0.6030000000000001,0.16694156622704615,10.605154886705725,1.5414431788631413e-10,2.121030977341145,large,True
p3_accuracy,25,0.5526853636547049,0.6030000000000001,-0.05031463634529513,-3.3752844174089764,0.0025051262076200872,-0.6750568834817954,medium,True
avo_accuracy,25,0.7981566835953102,0.0,0.7981566835953102,63.37873322027817,3.114224874123293e-28,12.675746644055636,large,True
p3_precision,25,0.5607614864411454,0.6093218795642251,-0.048560393123079776,-2.685195533967496,0.01293803098311965,-0.5370391067934992,medium,True
p3_recall,25,0.5626970523092008,0.584,-0.021302947690799226,-0.5920513105296492,0.5593530102659212,-0.11841026210592986,negligible,False
p3_f1,25,0.5482780135592447,0.5915648463935592,-0.04328683283431458,-2.1888792235472145,0.038569835088667355,-0.437775844709443,small,True
p3_auc,25,0.5926545921073719,0.65085,-0.05819540789262812,-3.800685051746251,0.0008705445734000381,-0.7601370103492503,medium,True
avo_precision,25,0.783328253077733,0.0,0.783328253077733,61.23984906911203,7.064179267054766e-28,12.247969813822406,large,True
avo_recall,25,0.8459426827167905,0.0,0.8459426827167905,68.78766127560169,4.4079927050101734e-29,13.757532255120339,large,True
avo_f1,25,0.809300452957864,0.0,0.809300452957864,113.85366725097379,2.5600522765549325e-34,22.770733450194758,large,True
avo_auc,25,0.8654797659430911,0.5,0.36547976594309106,37.27803116797385,9.314686320035054e-23,7.4556062335947715,large,True
