repeat,fold,overall_accuracy,p3_accuracy,avo_accuracy,p3_precision,p3_recall,p3_f1,p3_auc,avo_precision,avo_recall,avo_f1,avo_auc,p3_test_size,avo_test_size
1,1,0.6086350974930362,0.610062893081761,0.5975609756097561,0.6896551724137931,0.4307692307692308,0.5303030303030304,0.6394558496166214,0.5121951219512195,0.6176470588235294,0.56,0.582720588235294,636,82
1,2,0.5389972144846796,0.5263975155279503,0.6486486486486487,0.75,0.06583072100313479,0.12103746397694523,0.6007041234627442,0.75,0.525,0.6176470588235295,0.7220588235294118,644,74
1,3,0.5947075208913649,0.5901116427432217,0.6263736263736264,0.5936395759717314,0.5419354838709678,0.5666104553119731,0.6146840337844713,0.6190476190476191,0.7959183673469388,0.6964285714285715,0.6511175898931001,627,91
1,4,0.5801952580195258,0.5729984301412873,0.6375,0.6470588235294118,0.3416149068322981,0.44715447154471544,0.6510894212757566,0.5952380952380952,0.6756756756756757,0.6329113924050633,0.7121307353865494,637,80
1,5,0.5271966527196653,0.515527950310559,0.6301369863013698,0.65,0.040880503144654086,0.07692307692307693,0.6093876606088667,0.7096774193548387,0.55,0.619718309859155,0.6984848484848485,644,73
2,1,0.5974930362116991,0.5866454689984102,0.6741573033707865,0.6580310880829016,0.3956386292834891,0.49416342412451353,0.6318222276166201,0.5818181818181818,0.8421052631578947,0.6881720430107526,0.7275541795665635,629,89
2,2,0.5724233983286908,0.565015479876161,0.6388888888888888,0.5782608695652174,0.4195583596214511,0.4862888482632541,0.5960898622151055,0.6538461538461539,0.8095238095238095,0.7234042553191489,0.676984126984127,646,72
2,3,0.5501392757660167,0.5413416536661466,0.6233766233766234,0.7361111111111112,0.16158536585365854,0.265,0.6447732408633992,0.5384615384615384,0.45161290322580644,0.4912280701754386,0.6486676016830295,641,77
2,4,0.5188284518828452,0.5188679245283019,0.5185185185185185,0.7,0.02258064516129032,0.04375,0.6299623985751039,0.7083333333333334,0.3469387755102041,0.4657534246575343,0.6517857142857143,636,81
2,5,0.5746164574616457,0.5581761006289309,0.7037037037037037,0.5814977973568282,0.41509433962264153,0.48440366972477067,0.6175388631778806,0.7222222222222222,0.65,0.6842105263157895,0.7414634146341463,636,81
3,1,0.5863509749303621,0.5911949685534591,0.5487804878048781,0.7112676056338029,0.315625,0.43722943722943725,0.659375,0.5454545454545454,0.3076923076923077,0.3934426229508197,0.6398330351818723,636,82
3,2,0.5445682451253483,0.5300632911392406,0.6511627906976745,0.5961538461538461,0.10097719869706841,0.17270194986072424,0.6090904535204209,0.7619047619047619,0.6153846153846154,0.6808510638297872,0.7126696832579186,632,86
3,3,0.5598885793871866,0.5548686244204019,0.6056338028169014,0.5702479338842975,0.42857142857142855,0.48936170212765956,0.6029718107978977,0.576271186440678,0.918918918918919,0.7083333333333333,0.7289348171701113,647,71
3,4,0.5676429567642957,0.5604395604395604,0.625,0.7087378640776699,0.2260061919504644,0.3427230046948357,0.6160793516199641,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7310606060606061,637,80
3,5,0.5564853556485356,0.5424528301886793,0.6666666666666666,0.7719298245614035,0.13664596273291926,0.23218997361477572,0.6618467381413934,0.6363636363636364,0.5833333333333334,0.6086956521739131,0.6870370370370371,636,81
4,1,0.5543175487465181,0.5514018691588785,0.5789473684210527,0.7424242424242424,0.153125,0.2538860103626943,0.6381696428571428,0.64,0.41025641025641024,0.5,0.623007623007623,642,76
4,2,0.5473537604456824,0.5450236966824644,0.5647058823529412,0.6165413533834586,0.25705329153605017,0.36283185840707965,0.5725994848551403,0.5454545454545454,0.45,0.4931506849315069,0.5872222222222222,633,85
4,3,0.5181058495821727,0.515625,0.5384615384615384,0.6666666666666666,0.025477707006369428,0.049079754601226995,0.6319897620257121,0.8461538461538461,0.24444444444444444,0.37931034482758624,0.6686868686868688,640,78
4,4,0.5662482566248257,0.5474339035769828,0.7297297297297297,0.660377358490566,0.2153846153846154,0.32482598607888635,0.6110111272375424,0.71875,0.6764705882352942,0.696969696969697,0.8154411764705882,643,74
4,5,0.5620641562064157,0.5476190476190477,0.6666666666666666,0.7246376811594203,0.15822784810126583,0.2597402597402597,0.6281947915826817,0.6382978723404256,0.7142857142857143,0.6741573033707866,0.6772486772486772,630,87
5,1,0.5584958217270195,0.5448818897637795,0.6626506024096386,0.675,0.17034700315457413,0.2720403022670025,0.5788643533123028,0.675,0.6428571428571429,0.6585365853658537,0.7537746806039488,635,83
5,2,0.5598885793871866,0.5567484662576687,0.5909090909090909,0.6258503401360545,0.2822085889570552,0.38900634249471455,0.6300481764462343,0.5681818181818182,0.7575757575757576,0.6493506493506495,0.6308539944903582,652,66
5,3,0.5473537604456825,0.5334394904458599,0.6444444444444445,0.6792452830188679,0.11538461538461539,0.19726027397260273,0.5836579032781564,0.7272727272727273,0.5106382978723404,0.5999999999999999,0.6264225630875804,628,90
5,4,0.595536959553696,0.5801886792452831,0.7160493827160493,0.703125,0.28213166144200624,0.40268456375838924,0.6536989606716572,0.660377358490566,0.875,0.7526881720430108,0.8152439024390243,636,81
5,5,0.596931659693166,0.5934065934065934,0.625,0.6967741935483871,0.3375,0.4547368421052632,0.6787164826498424,0.5833333333333334,0.7368421052631579,0.6511627906976745,0.6779448621553885,637,80
