repeat,fold,overall_accuracy,p3_accuracy,avo_accuracy,p3_precision,p3_recall,p3_f1,p3_auc,avo_precision,avo_recall,avo_f1,avo_auc,p3_test_size,avo_test_size
1,1,0.64375,0.0,0.64375,0.0,0.0,0.0,0.5,0.6575342465753424,0.6,0.6274509803921569,0.71453125,0,160
1,2,0.6875,0.0,0.6875,0.0,0.0,0.0,0.5,0.6630434782608695,0.7625,0.7093023255813954,0.71875,0,160
1,3,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6496875,0,160
1,4,0.68125,0.0,0.68125,0.0,0.0,0.0,0.5,0.6494845360824743,0.7875,0.711864406779661,0.7081250000000001,0,160
1,5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5126562499999999,0,160
2,1,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5415625000000001,0,160
2,2,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.6666666666666666,0.546328125,0,160
2,3,0.68125,0.0,0.68125,0.0,0.0,0.0,0.5,0.6435643564356436,0.8125,0.7182320441988951,0.71375,0,160
2,4,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.603515625,0,160
2,5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.57859375,0,160
3,1,0.65625,0.0,0.65625,0.0,0.0,0.0,0.5,0.6344086021505376,0.7375,0.6820809248554913,0.7304687499999999,0,160
3,2,0.625,0.0,0.625,0.0,0.0,0.0,0.5,0.5877192982456141,0.8375,0.6907216494845361,0.6926562500000001,0,160
3,3,0.63125,0.0,0.63125,0.0,0.0,0.0,0.5,0.64,0.6,0.6193548387096774,0.6792187500000001,0,160
3,4,0.6125,0.0,0.6125,0.0,0.0,0.0,0.5,0.5918367346938775,0.725,0.651685393258427,0.6746875,0,160
3,5,0.6625,0.0,0.6625,0.0,0.0,0.0,0.5,0.6511627906976745,0.7,0.6746987951807228,0.71671875,0,160
4,1,0.68125,0.0,0.68125,0.0,0.0,0.0,0.5,0.7843137254901961,0.5,0.6106870229007634,0.7328125,0,160
4,2,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.6666666666666666,0.54140625,0,160
4,3,0.675,0.0,0.675,0.0,0.0,0.0,0.5,0.78,0.4875,0.6,0.76328125,0,160
4,4,0.6,0.0,0.6,0.0,0.0,0.0,0.5,0.7,0.35,0.4666666666666667,0.71375,0,160
4,5,0.50625,0.0,0.50625,0.0,0.0,0.0,0.5,0.5106382978723404,0.3,0.3779527559055118,0.48203124999999997,0,160
5,1,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6123437500000001,0,160
5,2,0.69375,0.0,0.69375,0.0,0.0,0.0,0.5,0.6867469879518072,0.7125,0.6993865030674846,0.74890625,0,160
5,3,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5096875,0,160
5,4,0.575,0.0,0.575,0.0,0.0,0.0,0.5,0.5491803278688525,0.8375,0.6633663366336634,0.6673437499999999,0,160
5,5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.537265625,0,160
