metric,n_pairs,method1_mean,method2_mean,mean_difference,t_statistic,t_pvalue,cohens_d,effect_size,significant
overall_accuracy,25,0.629708448824556,0.6379126612013094,-0.00820421237675343,-2.034398482227498,0.05310456055749781,-0.40687969644549954,small,False
p3_accuracy,25,0.5852542485189953,0.6409812605516373,-0.05572701203264201,-9.654225119970931,9.729286980156517e-10,-1.9308450239941861,large,True
avo_accuracy,25,0.6414717435723987,0.6268498163803462,0.014621927192052296,1.450598815760823,0.15983673826407985,0.29011976315216464,small,False
p3_precision,25,0.5851174696148402,0.6363670506156996,-0.051249581000859516,-3.615069291390263,0.001384691627579978,-0.7230138582780526,medium,True
p3_recall,25,0.5879148750340655,0.6877028650507749,-0.09978799001670953,-3.5077369624414687,0.0018074319588686555,-0.7015473924882938,medium,True
p3_f1,25,0.5834287182207343,0.6538124563668132,-0.07038373814607883,-5.442730218496667,1.3607752853877316e-05,-1.0885460436993335,large,True
p3_auc,25,0.6298168035088929,0.7008789175154638,-0.07106211400657081,-13.617152045692983,8.744820991842494e-13,-2.7234304091385964,large,True
avo_precision,25,0.6213919742111355,0.6177977155057227,0.003594258705412874,0.27873638915598076,0.7828347873537542,0.05574727783119616,negligible,False
avo_recall,25,0.763157792375928,0.6982766230998456,0.06488116927608237,1.8355735929088042,0.07884294952289816,0.36711471858176087,small,False
avo_f1,25,0.6767282158267288,0.6489600547583271,0.027768161068401697,2.045777578260185,0.05188729267283977,0.40915551565203695,small,False
avo_auc,25,0.7197494884465766,0.6848774416134021,0.034872046833174714,3.3002289163493006,0.003010218675879672,0.6600457832698602,medium,True
