metric,n_pairs,method1_mean,method2_mean,mean_difference,t_statistic,t_pvalue,cohens_d,effect_size,significant
overall_accuracy,25,0.5892426273198059,0.610534298357051,-0.021291671037245094,-3.300875007680607,0.0030054760050284225,-0.6601750015361214,medium,True
p3_accuracy,25,0.5800449312652609,0.6107266379796447,-0.030681706714383767,-4.777753465370004,7.307320352475389e-05,-0.9555506930740006,large,True
avo_accuracy,25,0.6632808971914984,0.6090459224652334,0.05423497472626515,3.630150794998206,0.00133364775554173,0.7260301589996412,medium,True
p3_precision,25,0.5729548944775578,0.6343029446200888,-0.061348050142531,-4.286945456768183,0.00025460719367843246,-0.8573890913536365,large,True
p3_recall,25,0.6951596984451772,0.5698400115486791,0.1253196868964981,2.676924937332714,0.013185056218807814,0.5353849874665428,medium,True
p3_f1,25,0.6174340076403991,0.5829697687080059,0.03446423893239324,1.7876377266097385,0.08647020956946491,0.35752754532194764,small,False
p3_auc,25,0.6294531930667195,0.6649656644169889,-0.0355124713502693,-6.6033804741332025,7.880737009366622e-07,-1.3206760948266405,large,True
avo_precision,25,0.6997565921127891,0.6193402781339805,0.08041631397880851,3.603603816450127,0.0014247724486512814,0.7207207632900255,medium,True
avo_recall,25,0.6134286698322318,0.5817608865293853,0.031667783302846496,1.2425219981686975,0.226047883238046,0.2485043996337395,small,False
avo_f1,25,0.6380367541127782,0.5931397447057638,0.04489700940701436,2.535469567648297,0.018157983422984546,0.5070939135296594,medium,True
avo_auc,25,0.7418009609125683,0.6580151324392457,0.08378582847332261,5.425254197598443,1.4217635364221743e-05,1.0850508395196887,large,True
