model_name,cv_config,accuracy,mean_accuracy,std_accuracy,ci_lower,ci_upper,other_metrics,dataset_specific_results,all_repeat_results,raw_scores,statistical_significance,mean_avo_accuracy,std_avo_accuracy
EEGConformer,"{'cv_folds': 5, 'n_repeats': 5, 'total_evaluations': 25}","{'mean': 0.5539999999999999, 'std': 0.07701038214639203, 'ci_lower': 0.5222116766115275, 'ci_upper': 0.5857883233884724, 'margin_of_error': 0.03178832338847254}",0.5539999999999999,0.07701038214639203,0.5222116766115275,0.5857883233884724,"{'precision': {'mean': 0.41339580408029325, 'std': 0.272174901056615, 'ci_lower': 0.30104752671989393, 'ci_upper': 0.5257440814406925}, 'recall': {'mean': 0.6004999999999999, 'std': 0.41453852354154014, 'ci_lower': 0.42938690750464237, 'ci_upper': 0.7716130924953575}, 'f1_score': {'mean': 0.47455937702613354, 'std': 0.3043771557391253, 'ci_lower': 0.3489186622416518, 'ci_upper': 0.6002000918106153}, 'auc': {'mean': 0.59355625, 'std': 0.09963722833613857, 'ci_lower': 0.5524280235504881, 'ci_upper': 0.6346844764495119}}","{'AVO': {'accuracy': {'mean': 0.5539999999999999, 'std': 0.07701038214639203, 'ci_lower': 0.5222116766115275, 'ci_upper': 0.5857883233884724, 'n_samples': 25}, 'mean_accuracy': 0.5539999999999999, 'std_accuracy': 0.07701038214639203, 'ci_lower': 0.5222116766115275, 'ci_upper': 0.5857883233884724, 'precision': {'mean': 0.41339580408029325, 'std': 0.272174901056615, 'ci_lower': 0.30104752671989393, 'ci_upper': 0.5257440814406925, 'n_samples': 25}, 'recall': {'mean': 0.6004999999999999, 'std': 0.41453852354154014, 'ci_lower': 0.42938690750464237, 'ci_upper': 0.7716130924953575, 'n_samples': 25}, 'f1_score': {'mean': 0.47455937702613354, 'std': 0.3043771557391253, 'ci_lower': 0.3489186622416518, 'ci_upper': 0.6002000918106153, 'n_samples': 25}, 'auc': {'mean': 0.59355625, 'std': 0.09963722833613857, 'ci_lower': 0.5524280235504881, 'ci_upper': 0.6346844764495119, 'n_samples': 25}}}","[{'repeat': 0, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.4871875, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.4871875, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.57734375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.57734375, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6037499999999999, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6037499999999999, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.52828125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.52828125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 4, 'test_metrics': {'accuracy': 0.70625, 'precision': 0.6736842105263158, 'recall': 0.8, 'f1_score': 0.7314285714285714, 'auc': 0.733125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.70625, 'precision': 0.6736842105263158, 'recall': 0.8, 'f1_score': 0.7314285714285714, 'auc': 0.733125, 'n_samples': 160}}}, 'test_size': 160}], 'mean_accuracy': 0.54125, 'std_accuracy': 0.08250000000000002, 'scores': [0.5, 0.5, 0.5, 0.5, 0.70625]}, {'repeat': 1, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.64375, 'precision': 0.6095238095238096, 'recall': 0.8, 'f1_score': 0.6918918918918919, 'auc': 0.69953125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.64375, 'precision': 0.6095238095238096, 'recall': 0.8, 'f1_score': 0.6918918918918919, 'auc': 0.69953125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.44656250000000003, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.44656250000000003, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 2, 'test_metrics': {'accuracy': 0.6875, 'precision': 0.75, 'recall': 0.5625, 'f1_score': 0.6428571428571429, 'auc': 0.73453125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.6875, 'precision': 0.75, 'recall': 0.5625, 'f1_score': 0.6428571428571429, 'auc': 0.73453125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.488828125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.488828125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5928125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5928125, 'n_samples': 160}}}, 'test_size': 160}], 'mean_accuracy': 0.5662499999999999, 'std_accuracy': 0.08231038816577164, 'scores': [0.64375, 0.5, 0.6875, 0.5, 0.5]}, {'repeat': 2, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.563359375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.563359375, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 1, 'test_metrics': {'accuracy': 0.64375, 'precision': 0.6666666666666666, 'recall': 0.575, 'f1_score': 0.6174496644295302, 'auc': 0.70125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.64375, 'precision': 0.6666666666666666, 'recall': 0.575, 'f1_score': 0.6174496644295302, 'auc': 0.70125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.49124999999999996, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.49124999999999996, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 3, 'test_metrics': {'accuracy': 0.59375, 'precision': 0.5903614457831325, 'recall': 0.6125, 'f1_score': 0.6012269938650306, 'auc': 0.6564062500000001, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.59375, 'precision': 0.5903614457831325, 'recall': 0.6125, 'f1_score': 0.6012269938650306, 'auc': 0.6564062500000001, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.4809375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.4809375, 'n_samples': 160}}}, 'test_size': 160}], 'mean_accuracy': 0.5475, 'std_accuracy': 0.06028577775893748, 'scores': [0.5, 0.64375, 0.5, 0.59375, 0.5]}, {'repeat': 3, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.55734375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.55734375, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 1, 'test_metrics': {'accuracy': 0.65625, 'precision': 0.6436781609195402, 'recall': 0.7, 'f1_score': 0.6706586826347305, 'auc': 0.704375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.65625, 'precision': 0.6436781609195402, 'recall': 0.7, 'f1_score': 0.6706586826347305, 'auc': 0.704375, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.64234375, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.64234375, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 3, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.6206896551724138, 'recall': 0.45, 'f1_score': 0.5217391304347826, 'auc': 0.63953125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5875, 'precision': 0.6206896551724138, 'recall': 0.45, 'f1_score': 0.5217391304347826, 'auc': 0.63953125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 4, 'test_metrics': {'accuracy': 0.68125, 'precision': 0.6526315789473685, 'recall': 0.775, 'f1_score': 0.7085714285714285, 'auc': 0.7346875000000002, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.68125, 'precision': 0.6526315789473685, 'recall': 0.775, 'f1_score': 0.7085714285714285, 'auc': 0.7346875000000002, 'n_samples': 160}}}, 'test_size': 160}], 'mean_accuracy': 0.585, 'std_accuracy': 0.0758905461833027, 'scores': [0.5, 0.65625, 0.5, 0.5875, 0.68125]}, {'repeat': 4, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5374218749999999, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5374218749999999, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.42078125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.42078125, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 2, 'test_metrics': {'accuracy': 0.65, 'precision': 0.6276595744680851, 'recall': 0.7375, 'f1_score': 0.6781609195402298, 'auc': 0.7421875, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.65, 'precision': 0.6276595744680851, 'recall': 0.7375, 'f1_score': 0.6781609195402298, 'auc': 0.7421875, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5281250000000001, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5281250000000001, 'n_samples': 160}}}, 'test_size': 160}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.546953125, 'n_samples': 160, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.546953125, 'n_samples': 160}}}, 'test_size': 160}], 'mean_accuracy': 0.53, 'std_accuracy': 0.06000000000000001, 'scores': [0.5, 0.5, 0.65, 0.5, 0.5]}]","[0.5, 0.5, 0.5, 0.5, 0.70625, 0.64375, 0.5, 0.6875, 0.5, 0.5, 0.5, 0.64375, 0.5, 0.59375, 0.5, 0.5, 0.65625, 0.5, 0.5875, 0.68125, 0.5, 0.5, 0.65, 0.5, 0.5]","{'n_samples': 25, 't_critical': 2.0638985616280205, 'degrees_of_freedom': 24, 'confidence_level': 0.95}",0.5539999999999999,0.07701038214639203
