repeat,fold,overall_accuracy,p3_accuracy,avo_accuracy,p3_precision,p3_recall,p3_f1,p3_auc,avo_precision,avo_recall,avo_f1,avo_auc,p3_test_size,avo_test_size
1,1,0.5431754874651811,0.5220125786163522,0.7073170731707317,0.5963302752293578,0.2,0.2995391705069125,0.6137521642344792,0.65625,0.6176470588235294,0.6363636363636364,0.7493872549019607,636,82
1,2,0.5947075208913649,0.5807453416149069,0.7162162162162162,0.6060606060606061,0.438871473354232,0.5090909090909091,0.6394887870749939,0.7567567567567568,0.7,0.7272727272727273,0.7477941176470588,644,74
1,3,0.6086350974930362,0.6044657097288676,0.6373626373626373,0.6068965517241379,0.567741935483871,0.5866666666666667,0.6546148366744683,0.6818181818181818,0.6122448979591837,0.6451612903225806,0.6880466472303207,627,91
1,4,0.601115760111576,0.6043956043956044,0.575,0.6495726495726496,0.4720496894409938,0.5467625899280576,0.6583555161194913,0.5319148936170213,0.6756756756756757,0.5952380952380952,0.6593337523570081,637,80
1,5,0.5662482566248257,0.5527950310559007,0.684931506849315,0.6530612244897959,0.20125786163522014,0.30769230769230765,0.6215321989427789,0.7931034482758621,0.575,0.6666666666666666,0.7371212121212121,644,73
2,1,0.596100278551532,0.5818759936406995,0.6966292134831461,0.6933333333333334,0.32398753894080995,0.44161358811040335,0.6558036978597725,0.72,0.47368421052631576,0.5714285714285714,0.7321981424148606,629,89
2,2,0.5710306406685237,0.5572755417956656,0.6944444444444444,0.5617529880478087,0.444794952681388,0.4964788732394367,0.5904710766782046,0.717391304347826,0.7857142857142857,0.75,0.7706349206349206,646,72
2,3,0.5919220055710307,0.5959438377535101,0.5584415584415584,0.7412587412587412,0.3231707317073171,0.45010615711252655,0.6708778150081822,0.46511627906976744,0.6451612903225806,0.5405405405405406,0.6044880785413745,641,77
2,4,0.5634588563458857,0.5581761006289309,0.6049382716049383,0.6526315789473685,0.2,0.30617283950617286,0.6080546210172175,0.7575757575757576,0.5102040816326531,0.6097560975609756,0.7206632653061225,636,81
2,5,0.5564853556485356,0.5455974842767296,0.6419753086419753,0.6986301369863014,0.16037735849056603,0.2608695652173913,0.6219097345832839,0.627906976744186,0.675,0.6506024096385542,0.7323170731707317,636,81
3,1,0.5974930362116991,0.5990566037735849,0.5853658536585366,0.6254826254826255,0.50625,0.5595854922279793,0.6510680379746836,0.5609756097560976,0.5897435897435898,0.575,0.6022659511031604,636,82
3,2,0.5933147632311977,0.5743670886075949,0.7325581395348837,0.6158536585365854,0.3289902280130293,0.42887473460721864,0.6369030318215985,0.8372093023255814,0.6923076923076923,0.7578947368421053,0.7811085972850679,632,86
3,3,0.5793871866295265,0.5672333848531684,0.6901408450704225,0.7441860465116279,0.19875776397515527,0.3137254901960784,0.6217009077878642,0.6923076923076923,0.7297297297297297,0.7105263157894737,0.7631160572337043,647,71
3,4,0.6052998605299861,0.5934065934065934,0.7,0.6481481481481481,0.43343653250773995,0.5194805194805195,0.6418331328508607,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.7657828282828283,637,80
3,5,0.601115760111576,0.5911949685534591,0.6790123456790124,0.7719298245614035,0.2732919254658385,0.40366972477064217,0.677186770581952,0.6041666666666666,0.8055555555555556,0.6904761904761905,0.7802469135802469,636,81
4,1,0.5877437325905291,0.5763239875389408,0.6842105263157895,0.65,0.325,0.43333333333333335,0.6469914596273292,0.7027027027027027,0.6666666666666666,0.6842105263157895,0.7110187110187111,642,76
4,2,0.5807799442896936,0.5703001579778831,0.6588235294117647,0.6850393700787402,0.2727272727272727,0.390134529147982,0.6161871293652537,0.7619047619047619,0.4,0.5245901639344264,0.6577777777777778,633,85
4,3,0.5515320334261838,0.5515625,0.5512820512820513,0.684931506849315,0.1592356687898089,0.25839793281653745,0.6155288968778085,0.8571428571428571,0.26666666666666666,0.4067796610169491,0.8350168350168351,640,78
4,4,0.6178521617852162,0.6080870917573873,0.7027027027027027,0.6280701754385964,0.5507692307692308,0.5868852459016393,0.6486405418480891,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7588235294117647,643,74
4,5,0.5592747559274756,0.5396825396825397,0.7011494252873564,0.825,0.10443037974683544,0.1853932584269663,0.6497823107312746,0.7666666666666667,0.5476190476190477,0.6388888888888888,0.7063492063492064,630,87
5,1,0.5584958217270195,0.5511811023622047,0.6144578313253012,0.66,0.2082018927444795,0.31654676258992803,0.6036843045056841,0.5925925925925926,0.7619047619047619,0.6666666666666666,0.705574912891986,635,83
5,2,0.5835654596100278,0.5782208588957055,0.6363636363636364,0.5734870317002881,0.6104294478527608,0.5913818722139674,0.6028548308178704,0.6451612903225806,0.6060606060606061,0.625,0.6400367309458218,652,66
5,3,0.5821727019498607,0.5652866242038217,0.7,0.5915492957746479,0.40384615384615385,0.48000000000000004,0.6065806556312885,0.8846153846153846,0.48936170212765956,0.6301369863013698,0.8342404750123701,628,90
5,4,0.5704323570432357,0.5660377358490566,0.6049382716049383,0.7171717171717171,0.2225705329153605,0.3397129186602871,0.6613035610098593,0.6176470588235294,0.525,0.5675675675675677,0.6853658536585365,636,81
5,5,0.5676429567642957,0.5635792778649922,0.6,0.7560975609756098,0.19375,0.3084577114427861,0.6737874605678235,0.5882352941176471,0.5263157894736842,0.5555555555555555,0.6309523809523809,637,80
