model_name,cv_config,accuracy,mean_accuracy,std_accuracy,ci_lower,ci_upper,other_metrics,dataset_specific_results,all_repeat_results,raw_scores,statistical_significance,mean_avo_accuracy,std_avo_accuracy,mean_p3_accuracy,std_p3_accuracy
EEGConformer,"{'cv_folds': 5, 'n_repeats': 5, 'total_evaluations': 25}","{'mean': 0.6124376949763599, 'std': 0.06093420232674748, 'ci_lower': 0.587285292469135, 'ci_upper': 0.6375900974835849, 'margin_of_error': 0.02515240250722498}",0.6124376949763599,0.06093420232674748,0.587285292469135,0.6375900974835849,"{'precision': {'mean': 0.53983119665097, 'std': 0.24446249767235914, 'ci_lower': 0.43892203718737494, 'ci_upper': 0.640740356114565}, 'recall': {'mean': 0.5461443177043619, 'std': 0.2776608604639125, 'ci_lower': 0.4315315475979884, 'ci_upper': 0.6607570878107354}, 'f1_score': {'mean': 0.5320329082130401, 'std': 0.242829751786478, 'ci_lower': 0.4317977131265198, 'ci_upper': 0.6322681032995603}, 'auc': {'mean': 0.6733765776484557, 'std': 0.0687528350679703, 'ci_lower': 0.6449968021675292, 'ci_upper': 0.7017563531293822}}","{'AVO': {'accuracy': {'mean': 0.5926691880226843, 'std': 0.07429773844053413, 'ci_lower': 0.5620005889227576, 'ci_upper': 0.623337787122611, 'n_samples': 25}, 'mean_accuracy': 0.5926691880226843, 'std_accuracy': 0.07429773844053413, 'ci_lower': 0.5620005889227576, 'ci_upper': 0.623337787122611, 'precision': {'mean': 0.5255332288070839, 'std': 0.24679166575811398, 'ci_lower': 0.42366263601109294, 'ci_upper': 0.6274038216030748, 'n_samples': 25}, 'recall': {'mean': 0.5248963921750263, 'std': 0.2813341074413804, 'ci_lower': 0.40876738023799264, 'ci_upper': 0.6410254041120599, 'n_samples': 25}, 'f1_score': {'mean': 0.5093926580135774, 'std': 0.2380265309188061, 'ci_lower': 0.4111401350550511, 'ci_upper': 0.6076451809721036, 'n_samples': 25}, 'auc': {'mean': 0.6609688713834221, 'std': 0.07946622692402075, 'ci_lower': 0.6281668250941236, 'ci_upper': 0.6937709176727206, 'n_samples': 25}}, 'P3': {'accuracy': {'mean': 0.6150132768531442, 'std': 0.06131101641029272, 'ci_lower': 0.5897053331369132, 'ci_upper': 0.6403212205693752, 'n_samples': 25}, 'mean_accuracy': 0.6150132768531442, 'std_accuracy': 0.06131101641029272, 'ci_lower': 0.5897053331369132, 'ci_upper': 0.6403212205693752, 'precision': {'mean': 0.5419899559518377, 'std': 0.2455048350272375, 'ci_lower': 0.44065054077474974, 'ci_upper': 0.6433293711289257, 'n_samples': 25}, 'recall': {'mean': 0.5491883872820903, 'std': 0.2792170340730357, 'ci_lower': 0.4339332602810142, 'ci_upper': 0.6644435142831664, 'n_samples': 25}, 'f1_score': {'mean': 0.5345972603418077, 'std': 0.24416484989368578, 'ci_lower': 0.4338109638426677, 'ci_upper': 0.6353835568409476, 'n_samples': 25}, 'auc': {'mean': 0.6755019014950149, 'std': 0.07028706954270578, 'ci_lower': 0.6464888251489671, 'ci_upper': 0.7045149778410627, 'n_samples': 25}}}","[{'repeat': 0, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.616991643454039, 'precision': 0.5893617021276596, 'recall': 0.7715877437325905, 'f1_score': 0.6682750301568154, 'auc': 0.6923208230848612, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6097560975609756, 'precision': 0.5227272727272727, 'recall': 0.6764705882352942, 'f1_score': 0.5897435897435898, 'auc': 0.6819852941176471, 'n_samples': 82}, 'P3': {'accuracy': 0.6179245283018868, 'precision': 0.596244131455399, 'recall': 0.7815384615384615, 'f1_score': 0.6764314247669774, 'auc': 0.6913282216176108, 'n_samples': 636}}}, 'test_size': 718}, {'fold': 1, 'test_metrics': {'accuracy': 0.6476323119777159, 'precision': 0.7103174603174603, 'recall': 0.4986072423398329, 'f1_score': 0.5859247135842881, 'auc': 0.7180577431894539, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6081081081081081, 'precision': 0.7619047619047619, 'recall': 0.4, 'f1_score': 0.5245901639344263, 'auc': 0.7757352941176471, 'n_samples': 74}, 'P3': {'accuracy': 0.6521739130434783, 'precision': 0.7056277056277056, 'recall': 0.5109717868338558, 'f1_score': 0.5927272727272728, 'auc': 0.7122160598022667, 'n_samples': 644}}}, 'test_size': 718}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6218061622737253, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.46153846153846156, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5626822157434402, 'n_samples': 91}, 'P3': {'accuracy': 0.5055821371610846, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6313931006410908, 'n_samples': 627}}}, 'test_size': 718}, {'fold': 3, 'test_metrics': {'accuracy': 0.596931659693166, 'precision': 0.675, 'recall': 0.37604456824512533, 'f1_score': 0.48300536672629696, 'auc': 0.6676755730536406, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.625, 'precision': 0.64, 'recall': 0.43243243243243246, 'f1_score': 0.5161290322580645, 'auc': 0.6423632935260842, 'n_samples': 80}, 'P3': {'accuracy': 0.5934065934065934, 'precision': 0.68, 'recall': 0.3695652173913043, 'f1_score': 0.4788732394366197, 'auc': 0.6711623779946762, 'n_samples': 637}}}, 'test_size': 717}, {'fold': 4, 'test_metrics': {'accuracy': 0.6331938633193863, 'precision': 0.6308539944903582, 'recall': 0.6396648044692738, 'f1_score': 0.6352288488210819, 'auc': 0.6860615303216571, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.589041095890411, 'precision': 0.6470588235294118, 'recall': 0.55, 'f1_score': 0.5945945945945946, 'auc': 0.6318181818181818, 'n_samples': 73}, 'P3': {'accuracy': 0.6381987577639752, 'precision': 0.6291793313069909, 'recall': 0.6509433962264151, 'f1_score': 0.6398763523956723, 'auc': 0.6918817764401743, 'n_samples': 644}}}, 'test_size': 717}], 'mean_accuracy': 0.5989498956888614, 'std_accuracy': 0.05227482524235719, 'scores': [0.616991643454039, 0.6476323119777159, 0.5, 0.596931659693166, 0.6331938633193863]}, {'repeat': 1, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.6908077994428969, 'precision': 0.7069486404833837, 'recall': 0.6518105849582173, 'f1_score': 0.6782608695652174, 'auc': 0.7309611191719494, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6966292134831461, 'precision': 0.6774193548387096, 'recall': 0.5526315789473685, 'f1_score': 0.6086956521739131, 'auc': 0.7528379772961816, 'n_samples': 89}, 'P3': {'accuracy': 0.6899841017488076, 'precision': 0.71, 'recall': 0.6635514018691588, 'f1_score': 0.6859903381642513, 'auc': 0.7268378039406076, 'n_samples': 629}}}, 'test_size': 718}, {'fold': 1, 'test_metrics': {'accuracy': 0.6573816155988857, 'precision': 0.6738461538461539, 'recall': 0.6100278551532033, 'f1_score': 0.6403508771929824, 'auc': 0.6985979314251132, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6666666666666666, 'precision': 0.725, 'recall': 0.6904761904761905, 'f1_score': 0.7073170731707317, 'auc': 0.6825396825396826, 'n_samples': 72}, 'P3': {'accuracy': 0.6563467492260062, 'precision': 0.6666666666666666, 'recall': 0.5993690851735016, 'f1_score': 0.6312292358803987, 'auc': 0.7002099853297921, 'n_samples': 646}}}, 'test_size': 718}, {'fold': 2, 'test_metrics': {'accuracy': 0.6448467966573816, 'precision': 0.6604938271604939, 'recall': 0.596100278551532, 'f1_score': 0.6266471449487555, 'auc': 0.6813649800979198, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.5714285714285714, 'precision': 0.4782608695652174, 'recall': 0.7096774193548387, 'f1_score': 0.5714285714285714, 'auc': 0.6009817671809258, 'n_samples': 77}, 'P3': {'accuracy': 0.6536661466458659, 'precision': 0.6906474820143885, 'recall': 0.5853658536585366, 'f1_score': 0.6336633663366337, 'auc': 0.7009759993766072, 'n_samples': 641}}}, 'test_size': 718}, {'fold': 3, 'test_metrics': {'accuracy': 0.6652719665271967, 'precision': 0.6553524804177546, 'recall': 0.6991643454038997, 'f1_score': 0.6765498652291105, 'auc': 0.7385350368030377, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.6419753086419753, 'precision': 0.7083333333333334, 'recall': 0.6938775510204082, 'f1_score': 0.7010309278350515, 'auc': 0.7429846938775511, 'n_samples': 81}, 'P3': {'accuracy': 0.6682389937106918, 'precision': 0.6477611940298508, 'recall': 0.7, 'f1_score': 0.6728682170542636, 'auc': 0.7380269147041362, 'n_samples': 636}}}, 'test_size': 717}, {'fold': 4, 'test_metrics': {'accuracy': 0.6485355648535565, 'precision': 0.6238317757009346, 'recall': 0.7458100558659218, 'f1_score': 0.6793893129770993, 'auc': 0.7030547299295062, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.5679012345679012, 'precision': 0.5714285714285714, 'recall': 0.5, 'f1_score': 0.5333333333333333, 'auc': 0.6115853658536585, 'n_samples': 81}, 'P3': {'accuracy': 0.6588050314465409, 'precision': 0.628498727735369, 'recall': 0.7767295597484277, 'f1_score': 0.6947960618846695, 'auc': 0.7140144772754242, 'n_samples': 636}}}, 'test_size': 717}], 'mean_accuracy': 0.6613687486159835, 'std_accuracy': 0.016342922354038204, 'scores': [0.6908077994428969, 0.6573816155988857, 0.6448467966573816, 0.6652719665271967, 0.6485355648535565]}, {'repeat': 2, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.6448467966573816, 'precision': 0.619815668202765, 'recall': 0.7493036211699164, 'f1_score': 0.6784363177805801, 'auc': 0.7109659298112211, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.5853658536585366, 'precision': 0.5581395348837209, 'recall': 0.6153846153846154, 'f1_score': 0.5853658536585366, 'auc': 0.654144305307096, 'n_samples': 82}, 'P3': {'accuracy': 0.6525157232704403, 'precision': 0.6265984654731458, 'recall': 0.765625, 'f1_score': 0.6891701828410689, 'auc': 0.7185225474683545, 'n_samples': 636}}}, 'test_size': 718}, {'fold': 1, 'test_metrics': {'accuracy': 0.6211699164345403, 'precision': 0.6435643564356436, 'recall': 0.5431754874651811, 'f1_score': 0.5891238670694864, 'auc': 0.6675305126434463, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.5581395348837209, 'precision': 0.71875, 'recall': 0.4423076923076923, 'f1_score': 0.5476190476190477, 'auc': 0.6578054298642534, 'n_samples': 86}, 'P3': {'accuracy': 0.629746835443038, 'precision': 0.6346863468634686, 'recall': 0.5602605863192183, 'f1_score': 0.5951557093425606, 'auc': 0.6715409671761463, 'n_samples': 632}}}, 'test_size': 718}, {'fold': 2, 'test_metrics': {'accuracy': 0.6114206128133705, 'precision': 0.5819672131147541, 'recall': 0.7910863509749304, 'f1_score': 0.6706021251475797, 'auc': 0.6767172818336294, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6338028169014085, 'precision': 0.6341463414634146, 'recall': 0.7027027027027027, 'f1_score': 0.6666666666666666, 'auc': 0.7082670906200319, 'n_samples': 71}, 'P3': {'accuracy': 0.6089644513137558, 'precision': 0.5771812080536913, 'recall': 0.8012422360248447, 'f1_score': 0.6710013003901171, 'auc': 0.6736072623029143, 'n_samples': 647}}}, 'test_size': 718}, {'fold': 3, 'test_metrics': {'accuracy': 0.6415620641562064, 'precision': 0.6268656716417911, 'recall': 0.7019498607242339, 'f1_score': 0.6622864651773982, 'auc': 0.6839996265230855, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.5625, 'precision': 0.5094339622641509, 'recall': 0.75, 'f1_score': 0.6067415730337079, 'auc': 0.61489898989899, 'n_samples': 80}, 'P3': {'accuracy': 0.6514913657770801, 'precision': 0.6446991404011462, 'recall': 0.6965944272445821, 'f1_score': 0.6696428571428571, 'auc': 0.6963873715761866, 'n_samples': 637}}}, 'test_size': 717}, {'fold': 4, 'test_metrics': {'accuracy': 0.6820083682008368, 'precision': 0.6444444444444445, 'recall': 0.8100558659217877, 'f1_score': 0.7178217821782178, 'auc': 0.7594419632436471, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.7407407407407407, 'precision': 0.6595744680851063, 'recall': 0.8611111111111112, 'f1_score': 0.7469879518072289, 'auc': 0.7993827160493827, 'n_samples': 81}, 'P3': {'accuracy': 0.6745283018867925, 'precision': 0.6426799007444168, 'recall': 0.8043478260869565, 'f1_score': 0.7144827586206897, 'auc': 0.7547375084068519, 'n_samples': 636}}}, 'test_size': 717}], 'mean_accuracy': 0.6402015516524672, 'std_accuracy': 0.024338384436381977, 'scores': [0.6448467966573816, 0.6211699164345403, 0.6114206128133705, 0.6415620641562064, 0.6820083682008368]}, {'repeat': 3, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6308377495519122, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.4868421052631579, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.616077616077616, 'n_samples': 76}, 'P3': {'accuracy': 0.5015576323987538, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6345302795031057, 'n_samples': 642}}}, 'test_size': 718}, {'fold': 1, 'test_metrics': {'accuracy': 0.6545961002785515, 'precision': 0.6356968215158925, 'recall': 0.724233983286908, 'f1_score': 0.6770833333333334, 'auc': 0.7058759630977414, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6588235294117647, 'precision': 0.6, 'recall': 0.825, 'f1_score': 0.6947368421052632, 'auc': 0.7338888888888888, 'n_samples': 85}, 'P3': {'accuracy': 0.6540284360189573, 'precision': 0.6412429378531074, 'recall': 0.7115987460815048, 'f1_score': 0.674591381872214, 'auc': 0.7020745562366473, 'n_samples': 633}}}, 'test_size': 718}, {'fold': 2, 'test_metrics': {'accuracy': 0.6267409470752089, 'precision': 0.6417445482866043, 'recall': 0.5738161559888579, 'f1_score': 0.6058823529411764, 'auc': 0.6885188662409509, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.6025641025641025, 'precision': 0.675, 'recall': 0.6, 'f1_score': 0.6352941176470588, 'auc': 0.6417508417508417, 'n_samples': 78}, 'P3': {'accuracy': 0.6296875, 'precision': 0.6370106761565836, 'recall': 0.5700636942675159, 'f1_score': 0.6016806722689075, 'auc': 0.6915126411629088, 'n_samples': 640}}}, 'test_size': 718}, {'fold': 3, 'test_metrics': {'accuracy': 0.6387726638772664, 'precision': 0.6190476190476191, 'recall': 0.724233983286908, 'f1_score': 0.6675224646983312, 'auc': 0.7128818412411883, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.6891891891891891, 'precision': 0.6222222222222222, 'recall': 0.8235294117647058, 'f1_score': 0.7088607594936709, 'auc': 0.7522058823529412, 'n_samples': 74}, 'P3': {'accuracy': 0.6329704510108864, 'precision': 0.6186666666666667, 'recall': 0.7138461538461538, 'f1_score': 0.6628571428571428, 'auc': 0.7099080793420416, 'n_samples': 643}}}, 'test_size': 717}, {'fold': 4, 'test_metrics': {'accuracy': 0.6220362622036262, 'precision': 0.6851063829787234, 'recall': 0.44972067039106145, 'f1_score': 0.5430016863406408, 'auc': 0.7027590607055602, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.6781609195402298, 'precision': 0.75, 'recall': 0.5, 'f1_score': 0.6, 'auc': 0.7507936507936507, 'n_samples': 87}, 'P3': {'accuracy': 0.6142857142857143, 'precision': 0.6763285024154589, 'recall': 0.4430379746835443, 'f1_score': 0.5353728489483748, 'auc': 0.6945698621301298, 'n_samples': 630}}}, 'test_size': 717}], 'mean_accuracy': 0.6084291946869305, 'std_accuracy': 0.05537051944275099, 'scores': [0.5, 0.6545961002785515, 0.6267409470752089, 0.6387726638772664, 0.6220362622036262]}, {'repeat': 4, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.577835367509563, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.4939759036144578, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6910569105691057, 'n_samples': 83}, 'P3': {'accuracy': 0.5007874015748032, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.562114358272325, 'n_samples': 635}}}, 'test_size': 718}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5676515545348034, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5234159779614325, 'n_samples': 66}, 'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5734032142722723, 'n_samples': 652}}}, 'test_size': 718}, {'fold': 2, 'test_metrics': {'accuracy': 0.637883008356546, 'precision': 0.6655518394648829, 'recall': 0.5543175487465181, 'f1_score': 0.6048632218844985, 'auc': 0.6807830479279335, 'n_samples': 718, 'dataset_metrics': {'AVO': {'accuracy': 0.5333333333333333, 'precision': 0.5675675675675675, 'recall': 0.44680851063829785, 'f1_score': 0.5, 'auc': 0.5853537852548243, 'n_samples': 90}, 'P3': {'accuracy': 0.6528662420382165, 'precision': 0.6793893129770993, 'recall': 0.5705128205128205, 'f1_score': 0.6202090592334495, 'auc': 0.6931495456020773, 'n_samples': 628}}}, 'test_size': 718}, {'fold': 3, 'test_metrics': {'accuracy': 0.6290097629009763, 'precision': 0.7066666666666667, 'recall': 0.4428969359331476, 'f1_score': 0.5445205479452054, 'auc': 0.7078943682793608, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.5802469135802469, 'precision': 0.6363636363636364, 'recall': 0.35, 'f1_score': 0.45161290322580644, 'auc': 0.624390243902439, 'n_samples': 81}, 'P3': {'accuracy': 0.6352201257861635, 'precision': 0.7142857142857143, 'recall': 0.45454545454545453, 'f1_score': 0.5555555555555556, 'auc': 0.7174134469902989, 'n_samples': 636}}}, 'test_size': 717}, {'fold': 4, 'test_metrics': {'accuracy': 0.499302649930265, 'precision': 0.499302649930265, 'recall': 1.0, 'f1_score': 0.666046511627907, 'auc': 0.4222856787164843, 'n_samples': 717, 'dataset_metrics': {'AVO': {'accuracy': 0.475, 'precision': 0.475, 'recall': 1.0, 'f1_score': 0.6440677966101694, 'auc': 0.48527568922305764, 'n_samples': 80}, 'P3': {'accuracy': 0.5023547880690737, 'precision': 0.5023547880690737, 'recall': 1.0, 'f1_score': 0.6687565308254964, 'auc': 0.4160291798107255, 'n_samples': 637}}}, 'test_size': 717}], 'mean_accuracy': 0.5532390842375574, 'std_accuracy': 0.06554956714131455, 'scores': [0.5, 0.5, 0.637883008356546, 0.6290097629009763, 0.499302649930265]}]","[0.616991643454039, 0.6476323119777159, 0.5, 0.596931659693166, 0.6331938633193863, 0.6908077994428969, 0.6573816155988857, 0.6448467966573816, 0.6652719665271967, 0.6485355648535565, 0.6448467966573816, 0.6211699164345403, 0.6114206128133705, 0.6415620641562064, 0.6820083682008368, 0.5, 0.6545961002785515, 0.6267409470752089, 0.6387726638772664, 0.6220362622036262, 0.5, 0.5, 0.637883008356546, 0.6290097629009763, 0.499302649930265]","{'n_samples': 25, 't_critical': 2.0638985616280205, 'degrees_of_freedom': 24, 'confidence_level': 0.95}",0.5926691880226843,0.07429773844053413,0.6150132768531442,0.06131101641029272
