model_name,cv_config,accuracy,mean_accuracy,std_accuracy,ci_lower,ci_upper,other_metrics,dataset_specific_results,all_repeat_results,raw_scores,statistical_significance,mean_p3_accuracy,std_p3_accuracy,mean_p3_auc,std_p3_auc,p3_auc_ci_lower,p3_auc_ci_upper
EEGConformer,"{'cv_folds': 5, 'n_repeats': 5, 'total_evaluations': 25}","{'mean': 0.517, 'std': 0.04490731195102493, 'ci_lower': 0.4984631726915398, 'ci_upper': 0.5355368273084602, 'margin_of_error': 0.018536827308460232}",0.517,0.04490731195102493,0.4984631726915398,0.5355368273084602,"{'precision': {'mean': 0.34513204791121205, 'std': 0.27332649544448057, 'ci_lower': 0.23230841575067382, 'ci_upper': 0.45795568007175025}, 'recall': {'mean': 0.473, 'std': 0.41520075465570466, 'ci_lower': 0.3016135519358445, 'ci_upper': 0.6443864480641555}, 'f1_score': {'mean': 0.37962573471194266, 'std': 0.29872665369921203, 'ci_lower': 0.25631743253399153, 'ci_upper': 0.5029340368898938}, 'auc': {'mean': 0.5545375, 'std': 0.06480427513305612, 'ci_lower': 0.5277876099531078, 'ci_upper': 0.5812873900468922}}","{'P3': {'accuracy': {'mean': 0.517, 'std': 0.04490731195102493, 'ci_lower': 0.4984631726915398, 'ci_upper': 0.5355368273084602, 'n_samples': 25}, 'mean_accuracy': 0.517, 'std_accuracy': 0.04490731195102493, 'ci_lower': 0.4984631726915398, 'ci_upper': 0.5355368273084602, 'precision': {'mean': 0.34513204791121205, 'std': 0.27332649544448057, 'ci_lower': 0.23230841575067382, 'ci_upper': 0.45795568007175025, 'n_samples': 25}, 'recall': {'mean': 0.473, 'std': 0.41520075465570466, 'ci_lower': 0.3016135519358445, 'ci_upper': 0.6443864480641555, 'n_samples': 25}, 'f1_score': {'mean': 0.37962573471194266, 'std': 0.29872665369921203, 'ci_lower': 0.25631743253399153, 'ci_upper': 0.5029340368898938, 'n_samples': 25}, 'auc': {'mean': 0.5545375, 'std': 0.06480427513305612, 'ci_lower': 0.5277876099531078, 'ci_upper': 0.5812873900468922, 'n_samples': 25}}}","[{'repeat': 0, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.48812500000000003, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.48812500000000003, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5254237288135594, 'recall': 0.775, 'f1_score': 0.6262626262626263, 'auc': 0.589375, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5254237288135594, 'recall': 0.775, 'f1_score': 0.6262626262626263, 'auc': 0.589375, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5590625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5590625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.48125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.48125, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.481875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.481875, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.5075000000000001, 'std_accuracy': 0.014999999999999993, 'scores': [0.5, 0.5375, 0.5, 0.5, 0.5]}, {'repeat': 1, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.475, 'precision': 0.47619047619047616, 'recall': 0.5, 'f1_score': 0.4878048780487805, 'auc': 0.490625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.475, 'precision': 0.47619047619047616, 'recall': 0.5, 'f1_score': 0.4878048780487805, 'auc': 0.490625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5875, 'precision': 0.5714285714285714, 'recall': 0.7, 'f1_score': 0.6292134831460674, 'auc': 0.6775, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5875, 'precision': 0.5714285714285714, 'recall': 0.7, 'f1_score': 0.6292134831460674, 'auc': 0.6775, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.4875, 'precision': 0.4936708860759494, 'recall': 0.975, 'f1_score': 0.6554621848739496, 'auc': 0.5556249999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.4875, 'precision': 0.4936708860759494, 'recall': 0.975, 'f1_score': 0.6554621848739496, 'auc': 0.5556249999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.485, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.485, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.51125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.51125, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.51, 'std_accuracy': 0.03984344362627308, 'scores': [0.475, 0.5875, 0.4875, 0.5, 0.5]}, {'repeat': 2, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.45, 'precision': 0.4473684210526316, 'recall': 0.425, 'f1_score': 0.4358974358974359, 'auc': 0.515, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.45, 'precision': 0.4473684210526316, 'recall': 0.425, 'f1_score': 0.4358974358974359, 'auc': 0.515, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5454545454545454, 'recall': 0.45, 'f1_score': 0.4931506849315068, 'auc': 0.5525, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5454545454545454, 'recall': 0.45, 'f1_score': 0.4931506849315068, 'auc': 0.5525, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5384615384615384, 'recall': 0.525, 'f1_score': 0.5316455696202531, 'auc': 0.575625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5384615384615384, 'recall': 0.525, 'f1_score': 0.5316455696202531, 'auc': 0.575625, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5531250000000001, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5531250000000001, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5978125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5978125, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.505, 'std_accuracy': 0.0322102468168128, 'scores': [0.45, 0.5375, 0.5375, 0.5, 0.5]}, {'repeat': 3, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.596875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.596875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5375, 'precision': 0.5333333333333333, 'recall': 0.6, 'f1_score': 0.5647058823529412, 'auc': 0.541875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5375, 'precision': 0.5333333333333333, 'recall': 0.6, 'f1_score': 0.5647058823529412, 'auc': 0.541875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.6, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.528125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.528125, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.6625, 'precision': 0.696969696969697, 'recall': 0.575, 'f1_score': 0.6301369863013698, 'auc': 0.6875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.6625, 'precision': 0.696969696969697, 'recall': 0.575, 'f1_score': 0.6301369863013698, 'auc': 0.6875, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.54, 'std_accuracy': 0.06294839156007084, 'scores': [0.5, 0.5375, 0.5, 0.5, 0.6625]}, {'repeat': 4, 'fold_results': [{'fold': 0, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5406249999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.5406249999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 1, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.4153125, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.4153125, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 2, 'test_metrics': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5818749999999999, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.5, 'recall': 1.0, 'f1_score': 0.6666666666666666, 'auc': 0.5818749999999999, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 3, 'test_metrics': {'accuracy': 0.6125, 'precision': 0.8, 'recall': 0.3, 'f1_score': 0.43636363636363634, 'auc': 0.606875, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.6125, 'precision': 0.8, 'recall': 0.3, 'f1_score': 0.43636363636363634, 'auc': 0.606875, 'n_samples': 80}}}, 'test_size': 80}, {'fold': 4, 'test_metrics': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.650625, 'n_samples': 80, 'dataset_metrics': {'P3': {'accuracy': 0.5, 'precision': 0.0, 'recall': 0.0, 'f1_score': 0.0, 'auc': 0.650625, 'n_samples': 80}}}, 'test_size': 80}], 'mean_accuracy': 0.5225, 'std_accuracy': 0.04500000000000002, 'scores': [0.5, 0.5, 0.5, 0.6125, 0.5]}]","[0.5, 0.5375, 0.5, 0.5, 0.5, 0.475, 0.5875, 0.4875, 0.5, 0.5, 0.45, 0.5375, 0.5375, 0.5, 0.5, 0.5, 0.5375, 0.5, 0.5, 0.6625, 0.5, 0.5, 0.5, 0.6125, 0.5]","{'n_samples': 25, 't_critical': 2.0638985616280205, 'degrees_of_freedom': 24, 'confidence_level': 0.95}",0.517,0.04490731195102493,0.5545375,0.06480427513305612,0.5277876099531078,0.5812873900468922
