overall_accuracy_mean,overall_accuracy_std,overall_accuracy_ci_lower,overall_accuracy_ci_upper,p3_accuracy_mean,p3_accuracy_std,p3_accuracy_ci_lower,p3_accuracy_ci_upper,avo_accuracy_mean,avo_accuracy_std,avo_accuracy_ci_lower,avo_accuracy_ci_upper,p3_precision_mean,p3_precision_std,p3_precision_ci_lower,p3_precision_ci_upper,p3_recall_mean,p3_recall_std,p3_recall_ci_lower,p3_recall_ci_upper,p3_f1_mean,p3_f1_std,p3_f1_ci_lower,p3_f1_ci_upper,p3_auc_mean,p3_auc_std,p3_auc_ci_lower,p3_auc_ci_upper,avo_precision_mean,avo_precision_std,avo_precision_ci_lower,avo_precision_ci_upper,avo_recall_mean,avo_recall_std,avo_recall_ci_lower,avo_recall_ci_upper,avo_f1_mean,avo_f1_std,avo_f1_ci_lower,avo_f1_ci_upper,avo_auc_mean,avo_auc_std,avo_auc_ci_lower,avo_auc_ci_upper,mean_accuracy,std_accuracy,ci_lower,ci_upper,mean_p3_accuracy,mean_avo_accuracy,p3_ci_lower,p3_ci_upper,avo_ci_lower,avo_ci_upper
0.5892426273198059,0.023758435878354005,0.5794356269926326,0.5990496276469792,0.5800449312652609,0.023928126708424813,0.5701678860060667,0.5899219765244551,0.6632808971914984,0.0739978467515985,0.6327360872966594,0.6938257070863374,0.5729548944775578,0.03647060081319786,0.557900570365544,0.5880092185895716,0.6951596984451772,0.1438878799904986,0.6357657007355582,0.7545536961547963,0.6174340076403991,0.04944140926956772,0.5970255969451345,0.6378424183356638,0.6294531930667195,0.023487345593301873,0.6197580933094243,0.6391482928240148,0.6997565921127891,0.10161400469671403,0.6578123924858269,0.7417007917397512,0.6134286698322318,0.14588266893627103,0.5532112637154265,0.673646075949037,0.6380367541127782,0.09242672104874958,0.5998848787870764,0.6761886294384799,0.7418009609125683,0.0641937938672343,0.7153030651469622,0.7682988566781744,0.5892426273198059,0.023758435878354005,0.5794356269926326,0.5990496276469792,0.5800449312652609,0.6632808971914984,0.5701678860060667,0.5899219765244551,0.6327360872966594,0.6938257070863374
